ID_powiatu,year,p2013-hotele-4-i-5-gwiazdkowemotelepensjonaty-w-ogólnej-liczbie-hotelimotelipensjonatów-ogółem
020811303000,2011,0.0
020811303000,2012,0.0
020811303000,2013,0.0
020811303000,2014,0.0
020811303000,2015,0.0
020811303000,2016,0.0
020811303000,2017,0.0
020811303000,2018,0.0
020811303000,2019,0.0
020811303000,2020,0.0
020811305000,2002,0.0
020811305000,2003,0.0
020811305000,2004,0.0
020811305000,2005,0.0
020811305000,2006,0.0
020811305000,2007,0.0
020811305000,2008,0.0
020811305000,2009,0.0
020811305000,2010,0.0
020811305000,2011,0.0
020811305000,2012,0.0
020811305000,2013,0.0
020811305000,2014,0.0
020811305000,2015,0.0
020811305000,2016,0.0
020811305000,2017,0.0
020811305000,2018,0.0
020811305000,2019,0.0
020811305000,2020,0.0
020811306000,2002,0.0
020811306000,2003,0.0
020811306000,2004,0.0
020811306000,2005,0.0
020811306000,2006,0.0
020811306000,2007,0.0
020811306000,2008,0.0
020811306000,2009,0.0
020811306000,2010,0.0
020811306000,2011,0.0
020811306000,2012,0.0
020811306000,2013,0.0
020811306000,2014,0.0
020811306000,2015,0.0
020811306000,2016,0.0
020811306000,2017,0.0
020811306000,2018,0.0
020811306000,2019,0.0
020811306000,2020,0.0
020811307000,2002,0.0
020811307000,2003,0.0
020811307000,2004,0.0
020811307000,2005,0.0
020811307000,2006,0.0
020811307000,2007,0.0
020811307000,2008,0.0
020811307000,2009,0.0
020811307000,2010,0.0
020811307000,2011,0.0
020811307000,2012,0.0
020811307000,2013,16.67
020811307000,2014,16.67
020811307000,2015,16.67
020811307000,2016,16.67
020811307000,2017,20.0
020811307000,2018,16.67
020811307000,2019,16.67
020811307000,2020,14.29
020811361000,2002,16.67
020811361000,2003,16.67
020811361000,2004,16.67
020811361000,2005,16.67
020811361000,2006,16.67
020811361000,2007,16.67
020811361000,2008,16.67
020811361000,2009,16.67
020811361000,2010,12.5
020811361000,2011,11.11
020811361000,2012,11.11
020811361000,2013,9.09
020811361000,2014,18.18
020811361000,2015,18.18
020811361000,2016,20.0
020811361000,2017,18.18
020811361000,2018,18.18
020811361000,2019,16.67
020811361000,2020,22.22
020811402000,2002,0.0
020811402000,2003,0.0
020811402000,2004,0.0
020811402000,2005,0.0
020811402000,2006,0.0
020811402000,2007,0.0
020811402000,2008,0.0
020811402000,2009,0.0
020811402000,2010,0.0
020811402000,2011,0.0
020811402000,2012,0.0
020811402000,2013,0.0
020811402000,2014,0.0
020811402000,2015,0.0
020811402000,2016,0.0
020811402000,2017,0.0
020811402000,2018,0.0
020811402000,2019,0.0
020811402000,2020,0.0
020811404000,2002,0.0
020811404000,2003,0.0
020811404000,2004,0.0
020811404000,2005,0.0
020811404000,2006,0.0
020811404000,2007,0.0
020811404000,2008,0.0
020811404000,2009,0.0
020811404000,2010,0.0
020811404000,2011,0.0
020811404000,2012,0.0
020811404000,2013,0.0
020811404000,2014,0.0
020811404000,2015,0.0
020811404000,2016,0.0
020811404000,2017,0.0
020811404000,2018,0.0
020811404000,2019,0.0
020811404000,2020,0.0
020811408000,2002,14.29
020811408000,2003,11.11
020811408000,2004,14.29
020811408000,2005,12.5
020811408000,2006,12.5
020811408000,2007,8.33
020811408000,2008,9.09
020811408000,2009,10.0
020811408000,2010,8.33
020811408000,2011,10.0
020811408000,2012,10.0
020811408000,2013,8.33
020811408000,2014,14.29
020811408000,2015,0.0
020811408000,2016,0.0
020811408000,2017,0.0
020811408000,2018,0.0
020811408000,2019,0.0
020811408000,2020,0.0
020811409000,2002,0.0
020811409000,2003,0.0
020811409000,2004,0.0
020811409000,2005,0.0
020811409000,2006,0.0
020811409000,2007,0.0
020811409000,2008,0.0
020811409000,2009,0.0
020811409000,2010,0.0
020811409000,2011,0.0
020811409000,2012,0.0
020811409000,2013,0.0
020811409000,2014,0.0
020811409000,2015,0.0
020811409000,2016,0.0
020811409000,2017,0.0
020811409000,2018,0.0
020811409000,2019,0.0
020811409000,2020,0.0
020811410000,2002,0.0
020811410000,2003,0.0
020811410000,2004,0.0
020811410000,2005,0.0
020811410000,2006,0.0
020811410000,2007,0.0
020811410000,2008,0.0
020811410000,2009,0.0
020811410000,2010,0.0
020811410000,2011,0.0
020811410000,2012,0.0
020811410000,2013,0.0
020811410000,2014,20.0
020811410000,2015,25.0
020811410000,2016,20.0
020811410000,2017,25.0
020811410000,2018,25.0
020811410000,2019,25.0
020811410000,2020,25.0
020811411000,2002,0.0
020811411000,2003,0.0
020811411000,2004,0.0
020811411000,2005,0.0
020811411000,2006,0.0
020811411000,2007,0.0
020811411000,2008,0.0
020811411000,2009,0.0
020811411000,2010,0.0
020811411000,2011,0.0
020811411000,2012,0.0
020811411000,2013,0.0
020811411000,2014,0.0
020811411000,2015,0.0
020811411000,2016,0.0
020811411000,2017,0.0
020811411000,2018,0.0
020811411000,2019,0.0
020811411000,2020,0.0
020811412000,2002,0.0
020811412000,2003,0.0
020811412000,2004,0.0
020811412000,2005,0.0
020811412000,2006,0.0
020811412000,2007,0.0
020811412000,2008,0.0
020811412000,2009,0.0
020811412000,2010,0.0
020811412000,2011,0.0
020811412000,2012,0.0
020811412000,2013,0.0
020811412000,2014,0.0
020811412000,2015,0.0
020811412000,2016,0.0
020811412000,2017,0.0
020811412000,2018,0.0
020811412000,2019,0.0
020811412000,2020,0.0
020811462000,2002,0.0
020811462000,2003,0.0
020811462000,2004,0.0
020811462000,2005,0.0
020811462000,2006,0.0
020811462000,2007,0.0
020811462000,2008,18.18
020811462000,2009,16.67
020811462000,2010,30.0
020811462000,2011,25.0
020811462000,2012,23.08
020811462000,2013,18.18
020811462000,2014,27.27
020811462000,2015,16.67
020811462000,2016,20.0
020811462000,2017,18.18
020811462000,2018,16.67
020811462000,2019,23.08
020811462000,2020,23.08
023015706000,2002,0.0
023015706000,2003,0.0
023015706000,2004,0.0
023015706000,2005,0.0
023015706000,2006,0.0
023015706000,2007,0.0
023015706000,2008,0.0
023015706000,2009,0.0
023015706000,2010,0.0
023015706000,2011,0.0
023015706000,2012,0.0
023015706000,2013,0.0
023015706000,2014,0.0
023015706000,2015,0.0
023015706000,2016,0.0
023015706000,2017,0.0
023015706000,2018,0.0
023015706000,2019,0.0
023015706000,2020,0.0
023015707000,2002,0.0
023015707000,2003,0.0
023015707000,2004,0.0
023015707000,2005,0.0
023015707000,2006,0.0
023015707000,2007,0.0
023015707000,2008,0.0
023015707000,2009,0.0
023015707000,2010,0.0
023015707000,2011,0.0
023015707000,2012,0.0
023015707000,2013,0.0
023015707000,2014,0.0
023015707000,2015,0.0
023015707000,2016,0.0
023015707000,2017,0.0
023015707000,2018,0.0
023015707000,2019,0.0
023015707000,2020,0.0
023015708000,2002,0.0
023015708000,2003,0.0
023015708000,2004,0.0
023015708000,2005,0.0
023015708000,2006,0.0
023015708000,2007,0.0
023015708000,2008,0.0
023015708000,2009,0.0
023015708000,2010,0.0
023015708000,2011,0.0
023015708000,2012,0.0
023015708000,2013,0.0
023015708000,2014,0.0
023015708000,2015,0.0
023015708000,2016,0.0
023015708000,2017,0.0
023015708000,2018,0.0
023015708000,2019,0.0
023015708000,2020,0.0
023015712000,2002,0.0
023015712000,2003,0.0
023015712000,2004,0.0
023015712000,2005,0.0
023015712000,2006,0.0
023015712000,2007,0.0
023015712000,2008,25.0
023015712000,2009,25.0
023015712000,2010,25.0
023015712000,2011,20.0
023015712000,2012,20.0
023015712000,2013,20.0
023015712000,2014,20.0
023015712000,2015,25.0
023015712000,2016,20.0
023015712000,2017,20.0
023015712000,2018,20.0
023015712000,2019,20.0
023015712000,2020,25.0
023015717000,2002,0.0
023015717000,2003,0.0
023015717000,2004,14.29
023015717000,2005,12.5
023015717000,2006,12.5
023015717000,2007,11.11
023015717000,2008,0.0
023015717000,2009,0.0
023015717000,2010,0.0
023015717000,2011,0.0
023015717000,2012,0.0
023015717000,2013,0.0
023015717000,2014,0.0
023015717000,2015,0.0
023015717000,2016,0.0
023015717000,2017,0.0
023015717000,2018,0.0
023015717000,2019,0.0
023015717000,2020,0.0
023015718000,2002,0.0
023015718000,2003,0.0
023015718000,2004,0.0
023015718000,2005,0.0
023015718000,2006,0.0
023015718000,2007,0.0
023015718000,2008,0.0
023015718000,2009,0.0
023015718000,2010,0.0
023015718000,2011,0.0
023015718000,2012,0.0
023015718000,2013,0.0
023015718000,2014,0.0
023015718000,2015,0.0
023015718000,2016,0.0
023015718000,2017,0.0
023015718000,2018,0.0
023015718000,2019,0.0
023015718000,2020,0.0
023015720000,2002,0.0
023015720000,2003,0.0
023015720000,2004,0.0
023015720000,2005,0.0
023015720000,2006,0.0
023015720000,2007,0.0
023015720000,2008,0.0
023015720000,2009,0.0
023015720000,2010,0.0
023015720000,2011,0.0
023015720000,2012,0.0
023015720000,2013,0.0
023015720000,2014,0.0
023015720000,2015,0.0
023015720000,2016,0.0
023015720000,2017,0.0
023015720000,2018,0.0
023015720000,2019,0.0
023015720000,2020,0.0
023015761000,2002,0.0
023015761000,2003,0.0
023015761000,2004,0.0
023015761000,2005,0.0
023015761000,2006,0.0
023015761000,2007,0.0
023015761000,2008,0.0
023015761000,2009,0.0
023015761000,2010,0.0
023015761000,2011,0.0
023015761000,2012,0.0
023015761000,2013,0.0
023015761000,2014,0.0
023015761000,2015,0.0
023015761000,2016,0.0
023015761000,2017,0.0
023015761000,2018,0.0
023015761000,2019,0.0
023015761000,2020,0.0
023015803000,2002,0.0
023015803000,2003,0.0
023015803000,2004,0.0
023015803000,2005,0.0
023015803000,2006,0.0
023015803000,2007,0.0
023015803000,2008,10.0
023015803000,2009,8.33
023015803000,2010,7.69
023015803000,2011,6.67
023015803000,2012,6.67
023015803000,2013,6.67
023015803000,2014,7.14
023015803000,2015,7.69
023015803000,2016,7.69
023015803000,2017,8.33
023015803000,2018,7.69
023015803000,2019,7.69
023015803000,2020,8.33
023015809000,2002,0.0
023015809000,2003,0.0
023015809000,2004,0.0
023015809000,2005,0.0
023015809000,2006,0.0
023015809000,2007,0.0
023015809000,2008,0.0
023015809000,2009,0.0
023015809000,2010,0.0
023015809000,2011,0.0
023015809000,2012,0.0
023015809000,2013,0.0
023015809000,2014,0.0
023015809000,2015,0.0
023015809000,2016,0.0
023015809000,2017,0.0
023015809000,2018,0.0
023015809000,2019,0.0
023015809000,2020,0.0
023015810000,2002,0.0
023015810000,2003,0.0
023015810000,2004,0.0
023015810000,2005,0.0
023015810000,2006,0.0
023015810000,2007,0.0
023015810000,2008,0.0
023015810000,2009,0.0
023015810000,2010,0.0
023015810000,2011,0.0
023015810000,2012,0.0
023015810000,2013,0.0
023015810000,2014,0.0
023015810000,2015,0.0
023015810000,2016,16.67
023015810000,2017,16.67
023015810000,2018,16.67
023015810000,2019,16.67
023015810000,2020,0.0
023015823000,2002,0.0
023015823000,2003,0.0
023015823000,2004,0.0
023015823000,2005,0.0
023015823000,2006,0.0
023015823000,2007,0.0
023015823000,2008,0.0
023015823000,2009,0.0
023015823000,2010,0.0
023015823000,2011,0.0
023015823000,2012,0.0
023015823000,2013,0.0
023015823000,2014,100.0
023015823000,2015,100.0
023015823000,2016,100.0
023015823000,2017,100.0
023015823000,2018,100.0
023015823000,2019,100.0
023015823000,2020,100.0
023015827000,2002,0.0
023015827000,2003,0.0
023015827000,2004,0.0
023015827000,2005,0.0
023015827000,2006,0.0
023015827000,2007,0.0
023015827000,2008,0.0
023015827000,2009,0.0
023015827000,2010,0.0
023015827000,2011,0.0
023015827000,2012,0.0
023015827000,2013,0.0
023015827000,2014,0.0
023015827000,2015,0.0
023015827000,2016,0.0
023015827000,2017,0.0
023015827000,2018,0.0
023015827000,2019,50.0
023015827000,2020,0.0
023015830000,2002,0.0
023015830000,2003,0.0
023015830000,2004,0.0
023015830000,2005,0.0
023015830000,2006,0.0
023015830000,2007,0.0
023015830000,2008,0.0
023015830000,2009,0.0
023015830000,2010,0.0
023015830000,2011,0.0
023015830000,2012,0.0
023015830000,2013,0.0
023015830000,2014,0.0
023015830000,2015,0.0
023015830000,2016,0.0
023015830000,2017,0.0
023015830000,2018,0.0
023015830000,2019,0.0
023015830000,2020,0.0
023015862000,2002,0.0
023015862000,2003,16.67
023015862000,2004,20.0
023015862000,2005,25.0
023015862000,2006,25.0
023015862000,2007,25.0
023015862000,2008,25.0
023015862000,2009,25.0
023015862000,2010,25.0
023015862000,2011,33.33
023015862000,2012,50.0
023015862000,2013,50.0
023015862000,2014,50.0
023015862000,2015,50.0
023015862000,2016,50.0
023015862000,2017,50.0
023015862000,2018,0.0
023015862000,2019,0.0
023015862000,2020,0.0
023015904000,2002,0.0
023015904000,2003,0.0
023015904000,2004,0.0
023015904000,2005,0.0
023015904000,2006,0.0
023015904000,2007,0.0
023015904000,2008,0.0
023015904000,2009,0.0
023015904000,2010,0.0
023015904000,2011,0.0
023015904000,2012,0.0
023015904000,2013,0.0
023015904000,2014,0.0
023015904000,2015,0.0
023015904000,2016,0.0
023015904000,2017,0.0
023015904000,2018,0.0
023015904000,2019,0.0
023015904000,2020,0.0
023015905000,2002,0.0
023015905000,2003,0.0
023015905000,2004,0.0
023015905000,2005,0.0
023015905000,2006,100.0
023015905000,2007,100.0
023015905000,2008,100.0
023015905000,2009,100.0
023015905000,2010,33.33
023015905000,2011,25.0
023015905000,2012,25.0
023015905000,2013,25.0
023015905000,2014,25.0
023015905000,2015,25.0
023015905000,2016,25.0
023015905000,2017,25.0
023015905000,2018,25.0
023015905000,2019,25.0
023015905000,2020,25.0
023015911000,2002,0.0
023015911000,2003,0.0
023015911000,2004,0.0
023015911000,2005,0.0
023015911000,2006,0.0
023015911000,2007,0.0
023015911000,2008,0.0
023015911000,2009,0.0
023015911000,2010,0.0
023015911000,2011,0.0
023015911000,2012,0.0
023015911000,2013,0.0
023015911000,2014,0.0
023015911000,2015,0.0
023015911000,2016,0.0
023015911000,2017,0.0
023015911000,2018,0.0
023015911000,2019,0.0
023015911000,2020,0.0
023015913000,2002,0.0
023015913000,2003,0.0
023015913000,2004,0.0
023015913000,2005,0.0
023015913000,2006,20.0
023015913000,2007,20.0
023015913000,2008,12.5
023015913000,2009,12.5
023015913000,2010,0.0
023015913000,2011,0.0
023015913000,2012,0.0
023015913000,2013,0.0
023015913000,2014,0.0
023015913000,2015,0.0
023015913000,2016,0.0
023015913000,2017,0.0
023015913000,2018,0.0
023015913000,2019,0.0
023015913000,2020,0.0
023015914000,2002,0.0
023015914000,2003,0.0
023015914000,2004,0.0
023015914000,2005,0.0
023015914000,2006,0.0
023015914000,2007,0.0
023015914000,2008,0.0
023015914000,2009,0.0
023015914000,2010,0.0
023015914000,2011,0.0
023015914000,2012,0.0
023015914000,2013,0.0
023015914000,2014,0.0
023015914000,2015,0.0
023015914000,2016,0.0
023015914000,2017,0.0
023015914000,2018,0.0
023015914000,2019,0.0
023015914000,2020,0.0
023015915000,2002,0.0
023015915000,2003,0.0
023015915000,2004,0.0
023015915000,2005,0.0
023015915000,2006,0.0
023015915000,2007,0.0
023015915000,2008,25.0
023015915000,2009,20.0
023015915000,2010,16.67
023015915000,2011,28.57
023015915000,2012,28.57
023015915000,2013,37.5
023015915000,2014,37.5
023015915000,2015,33.33
023015915000,2016,37.5
023015915000,2017,37.5
023015915000,2018,37.5
023015915000,2019,37.5
023015915000,2020,37.5
023015922000,2002,0.0
023015922000,2003,0.0
023015922000,2004,0.0
023015922000,2005,0.0
023015922000,2006,0.0
023015922000,2007,0.0
023015922000,2008,0.0
023015922000,2009,0.0
023015922000,2010,0.0
023015922000,2011,0.0
023015922000,2012,0.0
023015922000,2013,0.0
023015922000,2014,0.0
023015922000,2015,0.0
023015922000,2016,0.0
023015922000,2017,0.0
023015922000,2018,0.0
023015922000,2019,0.0
023015922000,2020,0.0
023015929000,2002,0.0
023015929000,2003,0.0
023015929000,2004,0.0
023015929000,2005,0.0
023015929000,2006,0.0
023015929000,2007,0.0
023015929000,2008,16.67
023015929000,2009,0.0
023015929000,2010,0.0
023015929000,2011,0.0
023015929000,2012,0.0
023015929000,2013,14.29
023015929000,2014,14.29
023015929000,2015,14.29
023015929000,2016,14.29
023015929000,2017,12.5
023015929000,2018,12.5
023015929000,2019,16.67
023015929000,2020,14.29
023015963000,2002,0.0
023015963000,2003,0.0
023015963000,2004,50.0
023015963000,2005,0.0
023015963000,2006,0.0
023015963000,2007,0.0
023015963000,2008,0.0
023015963000,2009,25.0
023015963000,2010,14.29
023015963000,2011,16.67
023015963000,2012,20.0
023015963000,2013,20.0
023015963000,2014,20.0
023015963000,2015,25.0
023015963000,2016,25.0
023015963000,2017,25.0
023015963000,2018,33.33
023015963000,2019,33.33
023015963000,2020,25.0
023016001000,2002,0.0
023016001000,2003,0.0
023016001000,2004,0.0
023016001000,2005,0.0
023016001000,2006,0.0
023016001000,2007,0.0
023016001000,2008,0.0
023016001000,2009,12.5
023016001000,2010,20.0
023016001000,2011,20.0
023016001000,2012,20.0
023016001000,2013,20.0
023016001000,2014,20.0
023016001000,2015,20.0
023016001000,2016,20.0
023016001000,2017,22.22
023016001000,2018,22.22
023016001000,2019,22.22
023016001000,2020,22.22
023016002000,2002,0.0
023016002000,2003,0.0
023016002000,2004,0.0
023016002000,2005,0.0
023016002000,2006,0.0
023016002000,2007,0.0
023016002000,2008,0.0
023016002000,2009,0.0
023016002000,2010,0.0
023016002000,2011,0.0
023016002000,2012,0.0
023016002000,2013,0.0
023016002000,2014,0.0
023016002000,2015,0.0
023016002000,2016,0.0
023016002000,2017,0.0
023016002000,2018,0.0
023016002000,2019,0.0
023016002000,2020,0.0
023016019000,2002,0.0
023016019000,2003,0.0
023016019000,2004,0.0
023016019000,2005,0.0
023016019000,2006,0.0
023016019000,2007,0.0
023016019000,2008,0.0
023016019000,2009,0.0
023016019000,2010,0.0
023016019000,2011,0.0
023016019000,2012,0.0
023016019000,2013,0.0
023016019000,2014,0.0
023016019000,2015,0.0
023016019000,2016,0.0
023016019000,2017,0.0
023016019000,2018,0.0
023016019000,2019,0.0
023016019000,2020,0.0
023016028000,2002,0.0
023016028000,2003,0.0
023016028000,2004,0.0
023016028000,2005,50.0
023016028000,2006,50.0
023016028000,2007,50.0
023016028000,2008,50.0
023016028000,2009,50.0
023016028000,2010,50.0
023016028000,2011,50.0
023016028000,2012,50.0
023016028000,2013,50.0
023016028000,2014,50.0
023016028000,2015,50.0
023016028000,2016,50.0
023016028000,2017,50.0
023016028000,2018,50.0
023016028000,2019,50.0
023016028000,2020,50.0
023016031000,2002,0.0
023016031000,2003,0.0
023016031000,2004,0.0
023016031000,2005,0.0
023016031000,2006,0.0
023016031000,2007,0.0
023016031000,2008,0.0
023016031000,2009,0.0
023016031000,2010,0.0
023016031000,2011,0.0
023016031000,2012,0.0
023016031000,2013,0.0
023016031000,2014,0.0
023016031000,2015,0.0
023016031000,2016,0.0
023016031000,2017,0.0
023016031000,2018,0.0
023016031000,2019,0.0
023016031000,2020,0.0
023016116000,2002,0.0
023016116000,2003,0.0
023016116000,2004,0.0
023016116000,2005,0.0
023016116000,2006,0.0
023016116000,2007,0.0
023016116000,2008,0.0
023016116000,2009,0.0
023016116000,2010,0.0
023016116000,2011,0.0
023016116000,2012,0.0
023016116000,2013,0.0
023016116000,2014,0.0
023016116000,2015,0.0
023016116000,2016,0.0
023016116000,2017,0.0
023016116000,2018,0.0
023016116000,2019,0.0
023016116000,2020,0.0
023016121000,2002,8.33
023016121000,2003,7.69
023016121000,2004,6.25
023016121000,2005,6.25
023016121000,2006,6.25
023016121000,2007,7.14
023016121000,2008,4.17
023016121000,2009,7.14
023016121000,2010,8.82
023016121000,2011,8.11
023016121000,2012,7.89
023016121000,2013,8.11
023016121000,2014,5.41
023016121000,2015,5.56
023016121000,2016,5.26
023016121000,2017,5.26
023016121000,2018,4.88
023016121000,2019,5.13
023016121000,2020,6.06
023016124000,2002,0.0
023016124000,2003,0.0
023016124000,2004,0.0
023016124000,2005,0.0
023016124000,2006,0.0
023016124000,2007,0.0
023016124000,2008,0.0
023016124000,2009,0.0
023016124000,2010,0.0
023016124000,2011,0.0
023016124000,2012,0.0
023016124000,2013,0.0
023016124000,2014,0.0
023016124000,2015,0.0
023016124000,2016,0.0
023016124000,2017,0.0
023016124000,2018,0.0
023016124000,2019,0.0
023016124000,2020,0.0
023016125000,2002,0.0
023016125000,2003,0.0
023016125000,2004,0.0
023016125000,2005,0.0
023016125000,2006,0.0
023016125000,2007,0.0
023016125000,2008,0.0
023016125000,2009,0.0
023016125000,2010,0.0
023016125000,2011,0.0
023016125000,2012,0.0
023016125000,2013,0.0
023016125000,2014,0.0
023016125000,2015,0.0
023016125000,2016,0.0
023016125000,2017,0.0
023016125000,2018,0.0
023016125000,2019,0.0
023016125000,2020,0.0
023016126000,2002,0.0
023016126000,2003,0.0
023016126000,2004,0.0
023016126000,2005,0.0
023016126000,2006,0.0
023016126000,2007,0.0
023016126000,2008,0.0
023016126000,2009,0.0
023016126000,2010,0.0
023016126000,2011,0.0
023016126000,2012,0.0
023016126000,2013,0.0
023016126000,2014,0.0
023016126000,2015,0.0
023016126000,2016,0.0
023016126000,2017,0.0
023016126000,2018,0.0
023016126000,2019,0.0
023016126000,2020,0.0
023016264000,2002,3.33
023016264000,2003,6.06
023016264000,2004,8.82
023016264000,2005,8.57
023016264000,2006,7.32
023016264000,2007,9.76
023016264000,2008,12.77
023016264000,2009,14.0
023016264000,2010,16.33
023016264000,2011,16.67
023016264000,2012,16.0
023016264000,2013,19.23
023016264000,2014,26.32
023016264000,2015,30.36
023016264000,2016,29.82
023016264000,2017,30.0
023016264000,2018,30.0
023016264000,2019,29.51
023016264000,2020,30.61
023216301000,2002,0.0
023216301000,2003,0.0
023216301000,2004,0.0
023216301000,2005,0.0
023216301000,2006,0.0
023216301000,2007,0.0
023216301000,2008,0.0
023216301000,2009,0.0
023216301000,2010,0.0
023216301000,2011,0.0
023216301000,2012,0.0
023216301000,2013,0.0
023216301000,2014,0.0
023216301000,2015,0.0
023216301000,2016,0.0
023216301000,2017,0.0
023216301000,2018,0.0
023216301000,2019,0.0
023216301000,2020,0.0
023216308000,2002,0.0
023216308000,2003,9.09
023216308000,2004,10.0
023216308000,2005,14.29
023216308000,2006,16.67
023216308000,2007,15.38
023216308000,2008,14.29
023216308000,2009,23.53
023216308000,2010,22.73
023216308000,2011,27.78
023216308000,2012,41.67
023216308000,2013,37.5
023216308000,2014,35.71
023216308000,2015,31.03
023216308000,2016,40.74
023216308000,2017,44.44
023216308000,2018,42.86
023216308000,2019,38.24
023216308000,2020,39.39
023216309000,2002,14.29
023216309000,2003,12.5
023216309000,2004,11.11
023216309000,2005,18.18
023216309000,2006,10.0
023216309000,2007,23.08
023216309000,2008,23.08
023216309000,2009,23.08
023216309000,2010,18.18
023216309000,2011,25.0
023216309000,2012,36.36
023216309000,2013,36.36
023216309000,2014,25.0
023216309000,2015,23.53
023216309000,2016,22.22
023216309000,2017,22.22
023216309000,2018,25.0
023216309000,2019,23.81
023216309000,2020,23.81
023216313000,2002,0.0
023216313000,2003,0.0
023216313000,2004,0.0
023216313000,2005,0.0
023216313000,2006,0.0
023216313000,2007,0.0
023216313000,2008,20.0
023216313000,2009,20.0
023216313000,2010,50.0
023216313000,2011,60.0
023216313000,2012,50.0
023216313000,2013,50.0
023216313000,2014,42.86
023216313000,2015,42.86
023216313000,2016,42.86
023216313000,2017,44.44
023216313000,2018,33.33
023216313000,2019,20.0
023216313000,2020,23.08
023216361000,2002,0.0
023216361000,2003,0.0
023216361000,2004,0.0
023216361000,2005,0.0
023216361000,2006,0.0
023216361000,2007,0.0
023216361000,2008,0.0
023216361000,2009,0.0
023216361000,2010,0.0
023216361000,2011,0.0
023216361000,2012,0.0
023216361000,2013,0.0
023216361000,2014,14.29
023216361000,2015,25.0
023216361000,2016,25.0
023216361000,2017,14.29
023216361000,2018,14.29
023216361000,2019,14.29
023216361000,2020,16.67
023216402000,2002,0.0
023216402000,2003,0.0
023216402000,2004,0.0
023216402000,2005,0.0
023216402000,2006,0.0
023216402000,2007,0.0
023216402000,2008,0.0
023216402000,2009,0.0
023216402000,2010,0.0
023216402000,2011,0.0
023216402000,2012,0.0
023216402000,2013,0.0
023216402000,2014,0.0
023216402000,2015,0.0
023216402000,2016,0.0
023216402000,2017,0.0
023216402000,2018,0.0
023216402000,2019,0.0
023216402000,2020,0.0
023216403000,2002,0.0
023216403000,2003,0.0
023216403000,2004,0.0
023216403000,2005,0.0
023216403000,2006,0.0
023216403000,2007,0.0
023216403000,2008,0.0
023216403000,2009,0.0
023216403000,2010,0.0
023216403000,2011,0.0
023216403000,2012,0.0
023216403000,2013,0.0
023216403000,2014,0.0
023216403000,2015,0.0
023216403000,2016,0.0
023216403000,2017,0.0
023216403000,2018,0.0
023216403000,2019,0.0
023216403000,2020,0.0
023216410000,2002,0.0
023216410000,2003,0.0
023216410000,2004,0.0
023216410000,2005,0.0
023216410000,2006,0.0
023216410000,2007,0.0
023216410000,2008,0.0
023216410000,2009,0.0
023216410000,2010,0.0
023216410000,2011,0.0
023216410000,2012,0.0
023216410000,2013,0.0
023216410000,2014,0.0
023216410000,2015,0.0
023216410000,2016,0.0
023216410000,2017,0.0
023216410000,2018,0.0
023216410000,2019,0.0
023216410000,2020,0.0
023216412000,2002,0.0
023216412000,2003,0.0
023216412000,2004,0.0
023216412000,2005,0.0
023216412000,2006,0.0
023216412000,2007,0.0
023216412000,2008,0.0
023216412000,2009,0.0
023216412000,2010,0.0
023216412000,2011,0.0
023216412000,2012,0.0
023216412000,2013,0.0
023216412000,2014,0.0
023216412000,2015,0.0
023216412000,2016,0.0
023216412000,2017,0.0
023216412000,2018,0.0
023216412000,2019,0.0
023216412000,2020,0.0
023216415000,2002,0.0
023216415000,2003,0.0
023216415000,2004,0.0
023216415000,2005,0.0
023216415000,2006,0.0
023216415000,2007,0.0
023216415000,2008,0.0
023216415000,2009,0.0
023216415000,2010,0.0
023216415000,2011,0.0
023216415000,2012,0.0
023216415000,2013,0.0
023216415000,2014,0.0
023216415000,2015,0.0
023216415000,2016,0.0
023216415000,2017,0.0
023216415000,2018,0.0
023216415000,2019,0.0
023216415000,2020,0.0
023216416000,2002,0.0
023216416000,2003,0.0
023216416000,2004,0.0
023216416000,2005,0.0
023216416000,2006,0.0
023216416000,2007,0.0
023216416000,2008,0.0
023216416000,2009,0.0
023216416000,2010,0.0
023216416000,2011,0.0
023216416000,2012,0.0
023216416000,2013,0.0
023216416000,2014,0.0
023216416000,2015,0.0
023216416000,2016,0.0
023216416000,2017,0.0
023216416000,2018,0.0
023216416000,2019,0.0
023216416000,2020,0.0
023216417000,2002,0.0
023216417000,2003,0.0
023216417000,2004,0.0
023216417000,2005,0.0
023216417000,2006,0.0
023216417000,2007,0.0
023216417000,2008,0.0
023216417000,2009,0.0
023216417000,2010,0.0
023216417000,2011,0.0
023216417000,2012,0.0
023216417000,2013,0.0
023216417000,2014,0.0
023216417000,2015,0.0
023216417000,2016,0.0
023216417000,2017,0.0
023216417000,2018,0.0
023216417000,2019,0.0
023216417000,2020,0.0
023216418000,2002,0.0
023216418000,2003,0.0
023216418000,2004,0.0
023216418000,2005,0.0
023216418000,2006,0.0
023216418000,2007,0.0
023216418000,2008,0.0
023216418000,2009,0.0
023216418000,2010,0.0
023216418000,2011,0.0
023216418000,2012,0.0
023216418000,2013,0.0
023216418000,2014,0.0
023216418000,2015,0.0
023216418000,2016,0.0
023216418000,2017,0.0
023216418000,2018,0.0
023216418000,2019,0.0
023216418000,2020,0.0
023216562000,2002,6.25
023216562000,2003,6.67
023216562000,2004,11.76
023216562000,2005,12.5
023216562000,2006,11.76
023216562000,2007,22.22
023216562000,2008,22.22
023216562000,2009,21.05
023216562000,2010,21.05
023216562000,2011,21.05
