ID_powiatu,year,p2596-lasy-gminne-powierzchnia
071412912000,2014,38.58
071412912000,2015,38.3
071412912000,2016,37.35
071412912000,2017,39.98
071412912000,2018,39.98
071412912000,2019,44.81
071412912000,2020,43.75
071412917000,2004,104.6
071412917000,2005,111.1
071412917000,2006,114.1
071412917000,2007,149.1
071412917000,2008,102.1
071412917000,2009,102.1
071412917000,2010,103.1
071412917000,2011,103.5
071412917000,2012,104.5
071412917000,2013,105.5
071412917000,2014,113.77
071412917000,2015,113.86
071412917000,2016,122.86
071412917000,2017,117.02
071412917000,2018,117.02
071412917000,2019,113.73
071412917000,2020,113.73
071412934000,2004,32.6
071412934000,2005,35.7
071412934000,2006,35.7
071412934000,2007,35.8
071412934000,2008,38.3
071412934000,2009,41.0
071412934000,2010,41.0
071412934000,2011,43.4
071412934000,2012,43.4
071412934000,2013,43.4
071412934000,2014,43.4
071412934000,2015,46.51
071412934000,2016,46.79
071412934000,2017,49.25
071412934000,2018,49.53
071412934000,2019,53.05
071412934000,2020,55.16
071413005000,2004,54.2
071413005000,2005,55.8
071413005000,2006,56.8
071413005000,2007,59.7
071413005000,2008,59.7
071413005000,2009,59.7
071413005000,2010,59.7
071413005000,2011,59.7
071413005000,2012,59.7
071413005000,2013,59.7
071413005000,2014,71.33
071413005000,2015,71.33
071413005000,2016,71.33
071413005000,2017,71.33
071413005000,2018,71.16
071413005000,2019,75.85
071413005000,2020,75.54
071413014000,2004,6.4
071413014000,2005,6.4
071413014000,2006,6.4
071413014000,2007,6.6
071413014000,2008,6.6
071413014000,2009,6.6
071413014000,2010,6.6
071413014000,2011,6.6
071413014000,2012,6.6
071413014000,2013,6.61
071413014000,2014,6.61
071413014000,2015,6.61
071413014000,2016,6.61
071413014000,2017,7.47
071413014000,2018,11.35
071413014000,2019,11.35
071413014000,2020,11.35
071413018000,2004,62.0
071413018000,2005,62.0
071413018000,2006,63.7
071413018000,2007,63.7
071413018000,2008,69.5
071413018000,2009,69.5
071413018000,2010,90.7
071413018000,2011,89.0
071413018000,2012,90.0
071413018000,2013,90.0
071413018000,2014,90.0
071413018000,2015,89.0
071413018000,2016,91.0
071413018000,2017,77.0
071413018000,2018,78.0
071413018000,2019,79.06
071413018000,2020,87.63
071413021000,2004,9.7
071413021000,2005,9.7
071413021000,2006,9.7
071413021000,2007,9.7
071413021000,2008,9.7
071413021000,2009,9.7
071413021000,2010,9.7
071413021000,2011,9.5
071413021000,2012,0.3
071413021000,2013,0.3
071413021000,2014,0.3
071413021000,2015,3.16
071413021000,2016,3.19
071413021000,2017,3.37
071413021000,2018,3.43
071413021000,2019,3.43
071413021000,2020,3.77
071413032000,2004,14.6
071413032000,2005,13.4
071413032000,2006,13.6
071413032000,2007,13.6
071413032000,2008,14.0
071413032000,2009,14.0
071413032000,2010,14.0
071413032000,2011,13.2
071413032000,2012,13.2
071413032000,2013,14.21
071413032000,2014,14.13
071413032000,2015,14.21
071413032000,2016,14.12
071413032000,2017,14.38
071413032000,2018,14.17
071413032000,2019,14.17
071413032000,2020,14.17
071422502000,2004,32.5
071422502000,2005,27.8
071422502000,2006,27.8
071422502000,2007,27.8
071422502000,2008,27.8
071422502000,2009,27.8
071422502000,2010,27.8
071422502000,2011,33.7
071422502000,2012,33.7
071422502000,2013,33.7
071422502000,2014,33.7
071422502000,2015,34.95
071422502000,2016,34.95
071422502000,2017,34.95
071422502000,2018,34.95
071422502000,2019,34.95
071422502000,2020,34.95
071422513000,2004,36.3
071422513000,2005,36.3
071422513000,2006,35.3
071422513000,2007,40.3
071422513000,2008,42.3
071422513000,2009,46.4
071422513000,2010,50.0
071422513000,2011,51.8
071422513000,2012,51.8
071422513000,2013,56.9
071422513000,2014,58.27
071422513000,2015,58.27
071422513000,2016,58.9
071422513000,2017,59.9
071422513000,2018,61.37
071422513000,2019,62.15
071422513000,2020,62.18
071422520000,2004,72.2
071422520000,2005,69.4
071422520000,2006,69.4
071422520000,2007,68.5
071422520000,2008,68.5
071422520000,2009,68.5
071422520000,2010,68.5
071422520000,2011,69.0
071422520000,2012,69.0
071422520000,2013,69.0
071422520000,2014,69.0
071422520000,2015,69.02
071422520000,2016,71.09
071422520000,2017,71.2
071422520000,2018,70.71
071422520000,2019,70.1
071422520000,2020,70.9
071422524000,2004,10.0
071422524000,2005,7.8
071422524000,2006,11.5
071422524000,2007,11.5
071422524000,2008,31.7
071422524000,2009,31.7
071422524000,2010,30.7
071422524000,2011,30.7
071422524000,2012,30.7
071422524000,2013,28.7
071422524000,2014,28.7
071422524000,2015,28.7
071422524000,2016,27.7
071422524000,2017,27.7
071422524000,2018,27.7
071422524000,2019,27.7
071422524000,2020,33.15
071422537000,2004,9.5
071422537000,2005,12.0
071422537000,2006,12.0
071422537000,2007,12.0
071422537000,2008,12.0
071422537000,2009,15.2
071422537000,2010,15.2
071422537000,2011,17.7
071422537000,2012,19.6
071422537000,2013,31.4
071422537000,2014,31.4
071422537000,2015,31.4
071422537000,2016,31.4
071422537000,2017,31.4
071422537000,2018,31.4
071422537000,2019,31.4
071422537000,2020,31.4
071422611000,2004,12.1
071422611000,2005,12.1
071422611000,2006,12.1
071422611000,2007,12.1
071422611000,2008,12.1
071422611000,2009,12.0
071422611000,2010,12.0
071422611000,2011,12.0
071422611000,2012,12.0
071422611000,2013,12.0
071422611000,2014,12.0
071422611000,2015,12.27
071422611000,2016,12.27
071422611000,2017,12.27
071422611000,2018,12.27
071422611000,2019,12.27
071422611000,2020,12.27
071422615000,2004,26.5
071422615000,2005,26.5
071422615000,2006,27.7
071422615000,2007,75.4
071422615000,2008,83.7
071422615000,2009,83.7
071422615000,2010,84.0
071422615000,2011,84.0
071422615000,2012,84.3
071422615000,2013,84.3
071422615000,2014,84.24
071422615000,2015,84.24
071422615000,2016,47.68
071422615000,2017,50.91
071422615000,2018,58.41
071422615000,2019,60.71
071422615000,2020,67.06
071422616000,2004,30.2
071422616000,2005,29.7
071422616000,2006,29.7
071422616000,2007,29.5
071422616000,2008,29.6
071422616000,2009,29.6
071422616000,2010,28.6
071422616000,2011,28.6
071422616000,2012,30.3
071422616000,2013,30.3
071422616000,2014,31.79
071422616000,2015,31.3
071422616000,2016,31.09
071422616000,2017,31.09
071422616000,2018,32.09
071422616000,2019,32.09
071422616000,2020,32.09
071422622000,2004,48.9
071422622000,2005,60.8
071422622000,2006,61.2
071422622000,2007,61.2
071422622000,2008,62.6
071422622000,2009,67.6
071422622000,2010,65.8
071422622000,2011,63.8
071422622000,2012,63.8
071422622000,2013,63.8
071422622000,2014,63.8
071422622000,2015,63.93
071422622000,2016,67.74
071422622000,2017,67.74
071422622000,2018,70.56
071422622000,2019,73.26
071422622000,2020,73.26
071422635000,2004,2.6
071422635000,2005,20.8
071422635000,2006,45.8
071422635000,2007,46.8
071422635000,2008,46.8
071422635000,2009,46.8
071422635000,2010,46.5
071422635000,2011,46.5
071422635000,2012,46.5
071422635000,2013,46.5
071422635000,2014,46.5
071422635000,2015,47.42
071422635000,2016,47.42
071422635000,2017,47.42
071422635000,2018,48.2
071422635000,2019,48.98
071422635000,2020,48.98
071422661000,2004,55.0
071422661000,2005,55.0
071422661000,2006,55.0
071422661000,2007,55.0
071422661000,2008,55.0
071422661000,2009,55.0
071422661000,2010,55.0
071422661000,2011,55.0
071422661000,2012,49.6
071422661000,2013,49.62
071422661000,2014,49.62
071422661000,2015,49.62
071422661000,2016,49.62
071422661000,2017,49.62
071422661000,2018,49.62
071422661000,2019,49.62
071422661000,2020,49.62
071422701000,2004,33.8
071422701000,2005,38.3
071422701000,2006,37.3
071422701000,2007,39.5
071422701000,2008,30.5
071422701000,2009,30.5
071422701000,2010,30.5
071422701000,2011,30.5
071422701000,2012,30.5
071422701000,2013,110.83
071422701000,2014,110.83
071422701000,2015,111.5
071422701000,2016,111.5
071422701000,2017,113.07
071422701000,2018,112.67
071422701000,2019,112.67
071422701000,2020,104.76
071422707000,2004,40.0
071422707000,2005,40.0
071422707000,2006,40.0
071422707000,2007,40.0
071422707000,2008,38.8
071422707000,2009,38.8
071422707000,2010,38.8
071422707000,2011,38.8
071422707000,2012,38.8
071422707000,2013,38.8
071422707000,2014,41.82
071422707000,2015,47.18
071422707000,2016,47.18
071422707000,2017,62.87
071422707000,2018,80.22
071422707000,2019,80.22
071422707000,2020,80.22
071422709000,2004,2.6
071422709000,2005,2.6
071422709000,2006,2.6
071422709000,2007,2.6
071422709000,2008,2.6
071422709000,2009,2.6
071422709000,2010,2.6
071422709000,2011,2.6
071422709000,2012,2.6
071422709000,2013,2.6
071422709000,2014,2.6
071422709000,2015,2.6
071422709000,2016,2.6
071422709000,2017,2.6
071422709000,2018,2.6
071422709000,2019,2.6
071422709000,2020,2.6
071422723000,2004,26.8
071422723000,2005,26.8
071422723000,2006,26.5
071422723000,2007,26.5
071422723000,2008,26.4
071422723000,2009,29.6
071422723000,2010,29.6
071422723000,2011,29.6
071422723000,2012,29.6
071422723000,2013,29.6
071422723000,2014,29.6
071422723000,2015,29.6
071422723000,2016,29.6
071422723000,2017,22.3
071422723000,2018,25.6
071422723000,2019,25.6
071422723000,2020,25.6
071422725000,2004,62.6
071422725000,2005,230.7
071422725000,2006,225.9
071422725000,2007,228.3
071422725000,2008,226.6
071422725000,2009,239.1
071422725000,2010,239.4
071422725000,2011,239.4
071422725000,2012,239.1
071422725000,2013,239.1
071422725000,2014,240.63
071422725000,2015,240.63
071422725000,2016,224.87
071422725000,2017,224.31
071422725000,2018,213.07
071422725000,2019,217.44
071422725000,2020,223.2
071422730000,2004,9.3
071422730000,2005,9.0
071422730000,2006,9.0
071422730000,2007,14.3
071422730000,2008,14.3
071422730000,2009,36.2
071422730000,2010,44.2
071422730000,2011,59.2
071422730000,2012,59.2
071422730000,2013,59.2
071422730000,2014,59.2
071422730000,2015,59.2
071422730000,2016,61.45
071422730000,2017,65.62
071422730000,2018,65.62
071422730000,2019,65.62
071422730000,2020,65.83
071422736000,2004,15.7
071422736000,2005,15.7
071422736000,2006,15.7
071422736000,2007,15.7
071422736000,2008,15.7
071422736000,2009,15.7
071422736000,2010,15.7
071422736000,2011,15.7
071422736000,2012,15.7
071422736000,2013,15.7
071422736000,2014,15.7
071422736000,2015,15.7
071422736000,2016,15.7
071422736000,2017,17.86
071422736000,2018,17.86
071422736000,2019,17.86
071422736000,2020,18.36
071422763000,2004,19.0
071422763000,2005,43.8
071422763000,2006,43.8
071422763000,2007,43.2
071422763000,2008,43.2
071422763000,2009,29.9
071422763000,2010,48.0
071422763000,2011,48.0
071422763000,2012,30.0
071422763000,2013,56.0
071422763000,2014,53.15
071422763000,2015,53.15
071422763000,2016,53.15
071422763000,2017,53.15
071422763000,2018,36.0
071422763000,2019,36.0
071422763000,2020,36.0
071427004000,2004,83.9
071427004000,2005,84.1
071427004000,2006,84.1
071427004000,2007,84.1
071427004000,2008,84.1
071427004000,2009,84.1
071427004000,2010,83.9
071427004000,2011,82.8
071427004000,2012,82.8
071427004000,2013,82.8
071427004000,2014,82.8
071427004000,2015,82.8
071427004000,2016,82.8
071427004000,2017,82.8
071427004000,2018,82.8
071427004000,2019,87.34
071427004000,2020,87.34
071427019000,2004,51.5
071427019000,2005,51.5
071427019000,2006,51.5
071427019000,2007,51.5
071427019000,2008,51.6
071427019000,2009,51.6
071427019000,2010,52.1
071427019000,2011,53.6
071427019000,2012,50.0
071427019000,2013,49.0
071427019000,2014,49.05
071427019000,2015,57.33
071427019000,2016,57.36
071427019000,2017,57.36
071427019000,2018,57.95
071427019000,2019,57.95
071427019000,2020,57.95
071427027000,2004,3.4
071427027000,2005,3.4
071427027000,2006,3.4
071427027000,2007,3.4
071427027000,2008,3.4
071427027000,2009,4.5
071427027000,2010,4.5
071427027000,2011,4.5
071427027000,2012,4.5
071427027000,2013,4.48
071427027000,2014,4.48
071427027000,2015,4.48
071427027000,2016,4.32
071427027000,2017,4.32
071427027000,2018,4.32
071427027000,2019,7.48
071427027000,2020,7.48
071427062000,2004,30.5
071427062000,2005,30.5
071427062000,2006,29.2
071427062000,2007,29.2
071427062000,2008,29.2
071427062000,2009,29.2
071427062000,2010,30.7
071427062000,2011,30.7
071427062000,2012,31.5
071427062000,2013,30.85
071427062000,2014,30.91
071427062000,2015,30.91
071427062000,2016,30.19
071427062000,2017,30.19
071427062000,2018,30.0
071427062000,2019,32.32
071427062000,2020,32.32
071427103000,2004,220.4
071427103000,2005,222.2
071427103000,2006,222.2
071427103000,2007,218.2
071427103000,2008,217.2
071427103000,2009,217.2
071427103000,2010,223.0
071427103000,2011,223.0
071427103000,2012,223.7
071427103000,2013,223.5
071427103000,2014,223.02
071427103000,2015,223.02
071427103000,2016,223.02
071427103000,2017,222.02
071427103000,2018,222.02
071427103000,2019,221.91
071427103000,2020,231.94
071427110000,2004,24.8
071427110000,2005,24.7
071427110000,2006,24.7
071427110000,2007,24.7
071427110000,2008,24.7
071427110000,2009,25.1
071427110000,2010,26.5
071427110000,2011,26.8
071427110000,2012,26.8
071427110000,2013,26.8
071427110000,2014,27.8
071427110000,2015,22.8
071427110000,2016,23.64
071427110000,2017,24.64
071427110000,2018,24.68
071427110000,2019,24.68
071427110000,2020,24.68
071427126000,2004,82.0
071427126000,2005,76.0
071427126000,2006,91.1
071427126000,2007,90.6
071427126000,2008,91.4
071427126000,2009,94.8
071427126000,2010,96.6
071427126000,2011,99.0
071427126000,2012,99.8
071427126000,2013,112.29
071427126000,2014,112.26
071427126000,2015,111.22
071427126000,2016,112.52
071427126000,2017,122.52
071427126000,2018,126.56
071427126000,2019,127.83
071427126000,2020,140.78
071427129000,2004,37.3
071427129000,2005,37.3
071427129000,2006,37.0
071427129000,2007,37.0
071427129000,2008,37.0
071427129000,2009,40.8
071427129000,2010,40.8
071427129000,2011,41.0
071427129000,2012,41.0
071427129000,2013,46.53
071427129000,2014,49.23
071427129000,2015,50.59
071427129000,2016,46.65
071427129000,2017,46.65
071427129000,2018,46.65
071427129000,2019,46.65
071427129000,2020,46.3
071427133000,2004,122.8
071427133000,2005,121.2
071427133000,2006,121.2
071427133000,2007,121.2
071427133000,2008,121.2
071427133000,2009,121.2
071427133000,2010,123.7
071427133000,2011,123.7
071427133000,2012,123.7
071427133000,2013,123.71
071427133000,2014,98.71
071427133000,2015,98.71
071427133000,2016,103.19
071427133000,2017,102.75
071427133000,2018,101.2
071427133000,2019,101.2
071427133000,2020,101.2
071427164000,2004,17.4
071427164000,2005,17.6
071427164000,2006,17.6
071427164000,2007,17.6
071427164000,2008,17.6
071427164000,2009,17.6
071427164000,2010,17.6
071427164000,2011,17.6
071427164000,2012,17.6
071427164000,2013,17.6
071427164000,2014,17.6
071427164000,2015,17.6
071427164000,2016,17.6
071427164000,2017,17.6
071427164000,2018,1.68
071427164000,2019,1.68
071427164000,2020,1.68
071427306000,2004,68.7
071427306000,2005,65.0
071427306000,2006,65.0
071427306000,2007,62.3
071427306000,2008,9.5
071427306000,2009,9.5
071427306000,2010,9.5
071427306000,2011,9.5
071427306000,2012,14.4
071427306000,2013,14.4
071427306000,2014,14.4
071427306000,2015,14.4
071427306000,2016,18.55
071427306000,2017,18.55
071427306000,2018,28.32
071427306000,2019,28.32
071427306000,2020,28.32
071427328000,2004,6.5
071427328000,2005,7.7
071427328000,2006,7.7
071427328000,2007,7.7
071427328000,2008,6.5
071427328000,2009,26.8
071427328000,2010,26.8
071427328000,2011,26.8
071427328000,2012,26.3
071427328000,2013,26.33
071427328000,2014,26.53
071427328000,2015,26.73
071427328000,2016,23.92
071427328000,2017,24.35
071427328000,2018,25.26
071427328000,2019,25.26
071427328000,2020,24.43
071427338000,2004,6.0
071427338000,2005,6.0
071427338000,2006,6.0
071427338000,2007,6.0
071427338000,2008,6.0
071427338000,2009,6.0
071427338000,2010,6.0
071427338000,2011,6.0
071427338000,2012,6.0
071427338000,2013,6.0
071427338000,2014,6.0
071427338000,2015,6.0
071427338000,2016,6.0
071427338000,2017,6.0
071427338000,2018,6.0
071427338000,2019,12.11
071427338000,2020,12.11
