ID_powiatu,year,p2596-parki-spacerowo-wypoczynkowe-obiekty
011216911000,2016,2
011216911000,2017,2
011216911000,2018,2
011216911000,2019,2
011216911000,2020,4
011216915000,2004,1
011216915000,2005,1
011216915000,2006,1
011216915000,2007,1
011216915000,2008,1
011216915000,2009,1
011216915000,2010,1
011216915000,2011,1
011216915000,2012,1
011216915000,2013,1
011216915000,2014,1
011216915000,2015,1
011216915000,2016,1
011216915000,2017,1
011216915000,2018,1
011216915000,2019,1
011216915000,2020,1
011216917000,2004,2
011216917000,2005,2
011216917000,2006,2
011216917000,2007,2
011216917000,2008,2
011216917000,2009,2
011216917000,2010,2
011216917000,2011,2
011216917000,2012,2
011216917000,2013,4
011216917000,2014,4
011216917000,2015,4
011216917000,2016,4
011216917000,2017,4
011216917000,2018,4
011216917000,2019,4
011216917000,2020,4
012414402000,2004,5
012414402000,2005,8
012414402000,2006,8
012414402000,2007,8
012414402000,2008,4
012414402000,2009,6
012414402000,2010,7
012414402000,2011,7
012414402000,2012,7
012414402000,2013,7
012414402000,2014,7
012414402000,2015,7
012414402000,2016,7
012414402000,2017,7
012414402000,2018,7
012414402000,2019,7
012414402000,2020,7
012414403000,2004,9
012414403000,2005,9
012414403000,2006,11
012414403000,2007,11
012414403000,2008,11
012414403000,2009,13
012414403000,2010,13
012414403000,2011,13
012414403000,2012,13
012414403000,2013,13
012414403000,2014,13
012414403000,2015,14
012414403000,2016,14
012414403000,2017,14
012414403000,2018,14
012414403000,2019,14
012414403000,2020,14
012414417000,2004,2
012414417000,2005,3
012414417000,2006,3
012414417000,2007,3
012414417000,2008,4
012414417000,2009,4
012414417000,2010,5
012414417000,2011,6
012414417000,2012,6
012414417000,2013,6
012414417000,2014,6
012414417000,2015,6
012414417000,2016,6
012414417000,2017,6
012414417000,2018,6
012414417000,2019,6
012414417000,2020,6
012414461000,2004,9
012414461000,2005,9
012414461000,2006,9
012414461000,2007,9
012414461000,2008,9
012414461000,2009,11
012414461000,2010,11
012414461000,2011,11
012414461000,2012,11
012414461000,2013,11
012414461000,2014,11
012414461000,2015,11
012414461000,2016,11
012414461000,2017,11
012414461000,2018,11
012414461000,2019,11
012414461000,2020,15
012414507000,2004,2
012414507000,2005,2
012414507000,2006,2
012414507000,2007,3
012414507000,2008,3
012414507000,2009,3
012414507000,2010,3
012414507000,2011,3
012414507000,2012,3
012414507000,2013,3
012414507000,2014,5
012414507000,2015,5
012414507000,2016,5
012414507000,2017,5
012414507000,2018,5
012414507000,2019,5
012414507000,2020,5
012414513000,2004,11
012414513000,2005,11
012414513000,2006,11
012414513000,2007,11
012414513000,2008,11
012414513000,2009,11
012414513000,2010,13
012414513000,2011,13
012414513000,2012,13
012414513000,2013,13
012414513000,2014,13
012414513000,2015,14
012414513000,2016,14
012414513000,2017,14
012414513000,2018,14
012414513000,2019,15
012414513000,2020,16
012414562000,2004,10
012414562000,2005,10
012414562000,2006,10
012414562000,2007,12
012414562000,2008,12
012414562000,2009,12
012414562000,2010,12
012414562000,2011,12
012414562000,2012,12
012414562000,2013,12
012414562000,2014,12
012414562000,2015,12
012414562000,2016,12
012414562000,2017,12
012414562000,2018,12
012414562000,2019,12
012414562000,2020,9
012414571000,2004,7
012414571000,2005,7
012414571000,2006,7
012414571000,2007,7
012414571000,2008,7
012414571000,2009,7
012414571000,2010,7
012414571000,2011,7
012414571000,2012,7
012414571000,2013,7
012414571000,2014,7
012414571000,2015,7
012414571000,2016,7
012414571000,2017,7
012414571000,2018,7
012414571000,2019,7
012414571000,2020,7
012414604000,2004,2
012414604000,2005,2
012414604000,2006,4
012414604000,2007,4
012414604000,2008,4
012414604000,2009,4
012414604000,2010,4
012414604000,2011,4
012414604000,2012,4
012414604000,2013,4
012414604000,2014,4
012414604000,2015,5
012414604000,2016,5
012414604000,2017,5
012414604000,2018,5
012414604000,2019,5
012414604000,2020,5
012414606000,2004,3
012414606000,2005,3
012414606000,2006,3
012414606000,2007,3
012414606000,2008,3
012414606000,2009,3
012414606000,2010,3
012414606000,2011,3
012414606000,2012,3
012414606000,2013,3
012414606000,2014,3
012414606000,2015,3
012414606000,2016,3
012414606000,2017,3
012414606000,2018,3
012414606000,2019,3
012414606000,2020,3
012414609000,2004,0
012414609000,2005,0
012414609000,2006,0
012414609000,2007,0
012414609000,2008,0
012414609000,2009,0
012414609000,2010,0
012414609000,2011,0
012414609000,2012,0
012414609000,2013,0
012414609000,2014,0
012414609000,2015,0
012414609000,2016,0
012414609000,2017,0
012414609000,2018,0
012414609000,2019,0
012414609000,2020,1
012414664000,2004,11
012414664000,2005,11
012414664000,2006,11
012414664000,2007,11
012414664000,2008,11
012414664000,2009,11
012414664000,2010,11
012414664000,2011,11
012414664000,2012,11
012414664000,2013,11
012414664000,2014,11
012414664000,2015,11
012414664000,2016,11
012414664000,2017,11
012414664000,2018,11
012414664000,2019,11
012414664000,2020,11
012414705000,2004,10
012414705000,2005,10
012414705000,2006,10
012414705000,2007,10
012414705000,2008,10
012414705000,2009,10
012414705000,2010,10
012414705000,2011,10
012414705000,2012,10
012414705000,2013,10
012414705000,2014,11
012414705000,2015,11
012414705000,2016,11
012414705000,2017,11
012414705000,2018,13
012414705000,2019,14
012414705000,2020,13
012414766000,2004,5
012414766000,2005,5
012414766000,2006,5
012414766000,2007,5
012414766000,2008,5
012414766000,2009,5
012414766000,2010,5
012414766000,2011,5
012414766000,2012,5
012414766000,2013,5
012414766000,2014,5
012414766000,2015,5
012414766000,2016,5
012414766000,2017,5
012414766000,2018,5
012414766000,2019,5
012414766000,2020,5
012414778000,2004,7
012414778000,2005,7
012414778000,2006,8
012414778000,2007,8
012414778000,2008,8
012414778000,2009,8
012414778000,2010,8
012414778000,2011,8
012414778000,2012,8
012414778000,2013,8
012414778000,2014,9
012414778000,2015,9
012414778000,2016,9
012414778000,2017,9
012414778000,2018,9
012414778000,2019,9
012414778000,2020,9
012414863000,2004,4
012414863000,2005,4
012414863000,2006,5
012414863000,2007,6
012414863000,2008,6
012414863000,2009,6
012414863000,2010,6
012414863000,2011,6
012414863000,2012,7
012414863000,2013,7
012414863000,2014,7
012414863000,2015,7
012414863000,2016,7
012414863000,2017,7
012414863000,2018,7
012414863000,2019,7
012414863000,2020,7
012414869000,2004,10
012414869000,2005,10
012414869000,2006,10
012414869000,2007,12
012414869000,2008,12
012414869000,2009,11
012414869000,2010,11
012414869000,2011,11
012414869000,2012,11
012414869000,2013,11
012414869000,2014,11
012414869000,2015,11
012414869000,2016,11
012414869000,2017,10
012414869000,2018,10
012414869000,2019,10
012414869000,2020,10
012414870000,2004,1
012414870000,2005,1
012414870000,2006,1
012414870000,2007,1
012414870000,2008,1
012414870000,2009,1
012414870000,2010,1
012414870000,2011,1
012414870000,2012,1
012414870000,2013,1
012414870000,2014,1
012414870000,2015,1
012414870000,2016,1
012414870000,2017,1
012414870000,2018,1
012414870000,2019,1
012414870000,2020,2
012414872000,2004,10
012414872000,2005,10
012414872000,2006,12
012414872000,2007,12
012414872000,2008,12
012414872000,2009,12
012414872000,2010,12
012414872000,2011,12
012414872000,2012,12
012414872000,2013,12
012414872000,2014,12
012414872000,2015,12
012414872000,2016,12
012414872000,2017,12
012414872000,2018,12
012414872000,2019,12
012414872000,2020,12
012414874000,2004,5
012414874000,2005,5
012414874000,2006,5
012414874000,2007,5
012414874000,2008,5
012414874000,2009,5
012414874000,2010,5
012414874000,2011,5
012414874000,2012,5
012414874000,2013,5
012414874000,2014,5
012414874000,2015,5
012414874000,2016,5
012414874000,2017,5
012414874000,2018,5
012414874000,2019,5
012414874000,2020,5
012414876000,2004,5
012414876000,2005,5
012414876000,2006,5
012414876000,2007,5
012414876000,2008,5
012414876000,2009,5
012414876000,2010,7
012414876000,2011,7
012414876000,2012,7
012414876000,2013,7
012414876000,2014,7
012414876000,2015,7
012414876000,2016,7
012414876000,2017,7
012414876000,2018,7
012414876000,2019,7
012414876000,2020,7
012414911000,2004,6
012414911000,2005,6
012414911000,2006,6
012414911000,2007,6
012414911000,2008,6
012414911000,2009,6
012414911000,2010,6
012414911000,2011,7
012414911000,2012,7
012414911000,2013,10
012414911000,2014,10
012414911000,2015,10
012414911000,2016,10
012414911000,2017,10
012414911000,2018,10
012414911000,2019,10
012414911000,2020,10
012414912000,2004,3
012414912000,2005,3
012414912000,2006,3
012414912000,2007,4
012414912000,2008,4
012414912000,2009,4
012414912000,2010,4
012414912000,2011,4
012414912000,2012,4
012414912000,2013,4
012414912000,2014,4
012414912000,2015,4
012414912000,2016,4
012414912000,2017,4
012414912000,2018,4
012414912000,2019,4
012414912000,2020,4
012414915000,2004,4
012414915000,2005,4
012414915000,2006,4
012414915000,2007,5
012414915000,2008,8
012414915000,2009,8
012414915000,2010,8
012414915000,2011,8
012414915000,2012,8
012414915000,2013,8
012414915000,2014,8
012414915000,2015,9
012414915000,2016,9
012414915000,2017,7
012414915000,2018,7
012414915000,2019,9
012414915000,2020,9
012414967000,2004,3
012414967000,2005,3
012414967000,2006,3
012414967000,2007,3
012414967000,2008,3
012414967000,2009,3
012414967000,2010,3
012414967000,2011,3
012414967000,2012,3
012414967000,2013,3
012414967000,2014,3
012414967000,2015,2
012414967000,2016,2
012414967000,2017,2
012414967000,2018,2
012414967000,2019,2
012414967000,2020,2
012414973000,2004,12
012414973000,2005,12
012414973000,2006,12
012414973000,2007,15
012414973000,2008,15
012414973000,2009,15
012414973000,2010,15
012414973000,2011,15
012414973000,2012,15
012414973000,2013,15
012414973000,2014,15
012414973000,2015,15
012414973000,2016,15
012414973000,2017,15
012414973000,2018,15
012414973000,2019,9
012414973000,2020,9
012414979000,2004,1
012414979000,2005,1
012414979000,2006,1
012414979000,2007,1
012414979000,2008,1
012414979000,2009,1
012414979000,2010,1
012414979000,2011,1
012414979000,2012,1
012414979000,2013,1
012414979000,2014,1
012414979000,2015,1
012414979000,2016,1
012414979000,2017,1
012414979000,2018,1
012414979000,2019,1
012414979000,2020,1
012415001000,2004,17
012415001000,2005,16
012415001000,2006,16
012415001000,2007,16
012415001000,2008,16
012415001000,2009,16
012415001000,2010,15
012415001000,2011,16
012415001000,2012,16
012415001000,2013,16
012415001000,2014,16
012415001000,2015,16
012415001000,2016,16
012415001000,2017,16
012415001000,2018,16
012415001000,2019,17
012415001000,2020,17
012415016000,2004,9
012415016000,2005,9
012415016000,2006,9
012415016000,2007,9
012415016000,2008,9
012415016000,2009,9
012415016000,2010,9
012415016000,2011,8
012415016000,2012,8
012415016000,2013,8
012415016000,2014,8
012415016000,2015,8
012415016000,2016,9
012415016000,2017,8
012415016000,2018,8
012415016000,2019,8
012415016000,2020,8
012415065000,2004,4
012415065000,2005,4
012415065000,2006,4
012415065000,2007,4
012415065000,2008,4
012415065000,2009,4
012415065000,2010,4
012415065000,2011,4
012415065000,2012,4
012415065000,2013,4
012415065000,2014,4
012415065000,2015,4
012415065000,2016,4
012415065000,2017,4
012415065000,2018,4
012415065000,2019,4
012415065000,2020,4
012415068000,2004,6
012415068000,2005,6
012415068000,2006,6
012415068000,2007,6
012415068000,2008,7
012415068000,2009,7
012415068000,2010,6
012415068000,2011,6
012415068000,2012,6
012415068000,2013,7
012415068000,2014,7
012415068000,2015,7
012415068000,2016,7
012415068000,2017,7
012415068000,2018,7
012415068000,2019,6
012415068000,2020,8
012415075000,2004,21
012415075000,2005,21
012415075000,2006,22
012415075000,2007,19
012415075000,2008,19
012415075000,2009,19
012415075000,2010,19
012415075000,2011,17
012415075000,2012,17
012415075000,2013,17
012415075000,2014,17
012415075000,2015,17
012415075000,2016,17
012415075000,2017,17
012415075000,2018,17
012415075000,2019,17
012415075000,2020,17
012415108000,2004,4
012415108000,2005,4
012415108000,2006,4
012415108000,2007,4
012415108000,2008,4
012415108000,2009,4
012415108000,2010,4
012415108000,2011,4
012415108000,2012,4
012415108000,2013,4
012415108000,2014,4
012415108000,2015,4
012415108000,2016,5
012415108000,2017,5
012415108000,2018,5
012415108000,2019,5
012415108000,2020,5
012415110000,2004,4
012415110000,2005,5
012415110000,2006,5
012415110000,2007,6
012415110000,2008,6
012415110000,2009,6
012415110000,2010,6
012415110000,2011,6
012415110000,2012,6
012415110000,2013,6
012415110000,2014,6
012415110000,2015,6
012415110000,2016,6
012415110000,2017,6
012415110000,2018,6
012415110000,2019,6
012415110000,2020,6
012415114000,2004,1
012415114000,2005,1
012415114000,2006,1
012415114000,2007,1
012415114000,2008,1
012415114000,2009,1
012415114000,2010,1
012415114000,2011,1
012415114000,2012,1
012415114000,2013,1
012415114000,2014,1
012415114000,2015,2
012415114000,2016,2
012415114000,2017,2
012415114000,2018,2
012415114000,2019,2
012415114000,2020,2
012415177000,2004,15
012415177000,2005,15
012415177000,2006,15
012415177000,2007,15
012415177000,2008,15
012415177000,2009,13
012415177000,2010,13
012415177000,2011,13
012415177000,2012,14
012415177000,2013,14
012415177000,2014,14
012415177000,2015,14
012415177000,2016,14
012415177000,2017,15
012415177000,2018,15
012415177000,2019,28
012415177000,2020,26
020811301000,2004,7
020811301000,2005,8
020811301000,2006,9
020811301000,2007,9
020811301000,2008,9
020811301000,2009,9
020811301000,2010,9
020811301000,2011,9
020811301000,2012,10
020811301000,2013,10
020811301000,2014,10
020811301000,2015,10
020811301000,2016,10
020811301000,2017,10
020811301000,2018,10
020811301000,2019,10
020811301000,2020,10
020811303000,2004,3
020811303000,2005,3
020811303000,2006,3
020811303000,2007,4
020811303000,2008,5
020811303000,2009,5
020811303000,2010,5
020811303000,2011,5
020811303000,2012,5
020811303000,2013,5
020811303000,2014,5
020811303000,2015,5
020811303000,2016,5
020811303000,2017,5
020811303000,2018,5
020811303000,2019,5
020811303000,2020,5
020811305000,2004,3
020811305000,2005,3
020811305000,2006,3
020811305000,2007,3
020811305000,2008,3
020811305000,2009,3
020811305000,2010,3
020811305000,2011,3
020811305000,2012,3
020811305000,2013,3
020811305000,2014,4
020811305000,2015,4
020811305000,2016,4
020811305000,2017,4
020811305000,2018,4
020811305000,2019,4
020811305000,2020,4
020811306000,2004,4
020811306000,2005,6
020811306000,2006,6
020811306000,2007,6
020811306000,2008,6
020811306000,2009,6
020811306000,2010,5
020811306000,2011,5
020811306000,2012,5
020811306000,2013,5
020811306000,2014,5
020811306000,2015,5
020811306000,2016,5
020811306000,2017,5
020811306000,2018,5
020811306000,2019,5
020811306000,2020,5
020811307000,2004,7
020811307000,2005,7
020811307000,2006,14
020811307000,2007,14
020811307000,2008,14
020811307000,2009,14
020811307000,2010,14
020811307000,2011,14
020811307000,2012,14
020811307000,2013,14
020811307000,2014,14
020811307000,2015,14
020811307000,2016,14
020811307000,2017,14
020811307000,2018,14
020811307000,2019,14
020811307000,2020,14
020811361000,2004,9
020811361000,2005,9
020811361000,2006,9
020811361000,2007,9
020811361000,2008,9
020811361000,2009,9
020811361000,2010,9
020811361000,2011,9
020811361000,2012,9
020811361000,2013,9
020811361000,2014,10
020811361000,2015,10
020811361000,2016,10
020811361000,2017,10
020811361000,2018,10
020811361000,2019,10
020811361000,2020,10
020811402000,2004,9
020811402000,2005,9
020811402000,2006,9
020811402000,2007,9
020811402000,2008,9
020811402000,2009,9
020811402000,2010,9
020811402000,2011,9
020811402000,2012,9
020811402000,2013,9
020811402000,2014,9
020811402000,2015,9
020811402000,2016,9
020811402000,2017,9
020811402000,2018,9
020811402000,2019,9
020811402000,2020,9
020811404000,2004,9
020811404000,2005,9
020811404000,2006,9
020811404000,2007,9
020811404000,2008,9
020811404000,2009,9
020811404000,2010,9
020811404000,2011,9
020811404000,2012,9
020811404000,2013,9
020811404000,2014,9
020811404000,2015,9
020811404000,2016,9
020811404000,2017,9
020811404000,2018,10
020811404000,2019,12
020811404000,2020,12
020811408000,2004,3
020811408000,2005,3
020811408000,2006,3
020811408000,2007,3
020811408000,2008,3
020811408000,2009,3
020811408000,2010,3
020811408000,2011,3
020811408000,2012,3
020811408000,2013,3
020811408000,2014,3
020811408000,2015,3
020811408000,2016,3
020811408000,2017,3
020811408000,2018,3
020811408000,2019,3
020811408000,2020,3
020811409000,2004,13
020811409000,2005,14
020811409000,2006,14
020811409000,2007,14
020811409000,2008,15
020811409000,2009,15
020811409000,2010,15
020811409000,2011,15
020811409000,2012,15
020811409000,2013,15
020811409000,2014,15
020811409000,2015,15
020811409000,2016,15
020811409000,2017,15
020811409000,2018,15
020811409000,2019,15
020811409000,2020,15
020811410000,2004,15
020811410000,2005,15
020811410000,2006,16
020811410000,2007,16
020811410000,2008,15
020811410000,2009,15
020811410000,2010,15
020811410000,2011,15
020811410000,2012,15
020811410000,2013,15
020811410000,2014,15
020811410000,2015,15
020811410000,2016,15
020811410000,2017,15
020811410000,2018,15
020811410000,2019,15
020811410000,2020,15
020811411000,2004,5
020811411000,2005,7
020811411000,2006,7
020811411000,2007,7
020811411000,2008,7
020811411000,2009,8
020811411000,2010,8
020811411000,2011,8
020811411000,2012,8
020811411000,2013,8
020811411000,2014,8
020811411000,2015,9
020811411000,2016,9
020811411000,2017,10
020811411000,2018,10
020811411000,2019,10
020811411000,2020,10
020811412000,2004,4
020811412000,2005,4
020811412000,2006,4
020811412000,2007,4
020811412000,2008,4
020811412000,2009,4
020811412000,2010,4
020811412000,2011,4
020811412000,2012,4
020811412000,2013,4
020811412000,2014,4
020811412000,2015,5
020811412000,2016,5
020811412000,2017,5
020811412000,2018,5
020811412000,2019,5
020811412000,2020,5
020811462000,2004,6
020811462000,2005,6
020811462000,2006,6
020811462000,2007,6
020811462000,2008,6
020811462000,2009,6
020811462000,2010,6
020811462000,2011,6
020811462000,2012,6
020811462000,2013,6
020811462000,2014,6
020811462000,2015,8
020811462000,2016,8
020811462000,2017,8
020811462000,2018,8
020811462000,2019,8
020811462000,2020,8
023015706000,2004,4
023015706000,2005,4
023015706000,2006,4
023015706000,2007,4
023015706000,2008,4
023015706000,2009,4
023015706000,2010,4
023015706000,2011,4
023015706000,2012,4
023015706000,2013,4
023015706000,2014,4
023015706000,2015,4
023015706000,2016,4
023015706000,2017,4
023015706000,2018,4
023015706000,2019,4
023015706000,2020,4
023015707000,2004,13
023015707000,2005,14
023015707000,2006,14
023015707000,2007,14
023015707000,2008,14
023015707000,2009,14
023015707000,2010,14
023015707000,2011,14
023015707000,2012,14
023015707000,2013,14
023015707000,2014,14
023015707000,2015,14
023015707000,2016,14
023015707000,2017,14
023015707000,2018,14
023015707000,2019,14
023015707000,2020,14
023015708000,2004,9
023015708000,2005,9
023015708000,2006,9
023015708000,2007,9
023015708000,2008,9
023015708000,2009,9
023015708000,2010,9
023015708000,2011,9
023015708000,2012,9
023015708000,2013,9
023015708000,2014,9
023015708000,2015,9
023015708000,2016,9
023015708000,2017,9
023015708000,2018,9
023015708000,2019,9
023015708000,2020,9
023015712000,2004,10
023015712000,2005,10
023015712000,2006,10
023015712000,2007,10
023015712000,2008,10
023015712000,2009,10
023015712000,2010,10
023015712000,2011,10
023015712000,2012,10
023015712000,2013,10
023015712000,2014,10
023015712000,2015,10
023015712000,2016,10
023015712000,2017,10
023015712000,2018,10
023015712000,2019,10
023015712000,2020,10
023015717000,2004,14
023015717000,2005,14
023015717000,2006,20
023015717000,2007,20
023015717000,2008,20
023015717000,2009,20
023015717000,2010,21
023015717000,2011,21
023015717000,2012,21
023015717000,2013,21
023015717000,2014,22
023015717000,2015,23
023015717000,2016,23
023015717000,2017,23
023015717000,2018,23
023015717000,2019,23
023015717000,2020,24
023015718000,2004,3
023015718000,2005,4
023015718000,2006,4
023015718000,2007,4
023015718000,2008,4
023015718000,2009,4
023015718000,2010,4
023015718000,2011,4
023015718000,2012,4
023015718000,2013,4
023015718000,2014,4
023015718000,2015,4
023015718000,2016,4
023015718000,2017,4
023015718000,2018,4
023015718000,2019,4
023015718000,2020,4
023015720000,2004,14
023015720000,2005,12
023015720000,2006,12
023015720000,2007,12
023015720000,2008,12
023015720000,2009,12
023015720000,2010,12
023015720000,2011,12
023015720000,2012,12
023015720000,2013,12
023015720000,2014,11
023015720000,2015,11
023015720000,2016,11
023015720000,2017,11
023015720000,2018,11
023015720000,2019,11
023015720000,2020,11
023015761000,2004,8
023015761000,2005,8
023015761000,2006,8
023015761000,2007,8
023015761000,2008,8
023015761000,2009,9
023015761000,2010,9
023015761000,2011,9
023015761000,2012,9
023015761000,2013,9
023015761000,2014,9
023015761000,2015,9
023015761000,2016,9
023015761000,2017,9
023015761000,2018,9
023015761000,2019,9
023015761000,2020,9
023015803000,2004,14
023015803000,2005,20
023015803000,2006,20
023015803000,2007,20
023015803000,2008,20
023015803000,2009,20
023015803000,2010,20
023015803000,2011,24
023015803000,2012,21
023015803000,2013,21
023015803000,2014,21
023015803000,2015,21
023015803000,2016,21
023015803000,2017,16
023015803000,2018,16
023015803000,2019,17
023015803000,2020,17
023015809000,2004,7
023015809000,2005,7
023015809000,2006,9
023015809000,2007,9
023015809000,2008,8
023015809000,2009,9
023015809000,2010,9
023015809000,2011,9
023015809000,2012,9
023015809000,2013,9
023015809000,2014,9
023015809000,2015,9
023015809000,2016,9
023015809000,2017,9
023015809000,2018,8
023015809000,2019,8
023015809000,2020,8
023015810000,2004,7
023015810000,2005,9
023015810000,2006,9
023015810000,2007,9
023015810000,2008,10
023015810000,2009,10
023015810000,2010,10
023015810000,2011,10
023015810000,2012,10
023015810000,2013,10
023015810000,2014,11
023015810000,2015,11
023015810000,2016,11
023015810000,2017,11
023015810000,2018,11
023015810000,2019,9
023015810000,2020,9
023015823000,2004,13
023015823000,2005,13
023015823000,2006,12
023015823000,2007,10
023015823000,2008,10
023015823000,2009,10
023015823000,2010,10
023015823000,2011,10
023015823000,2012,10
023015823000,2013,10
023015823000,2014,10
023015823000,2015,10
023015823000,2016,10
023015823000,2017,10
023015823000,2018,10
023015823000,2019,10
023015823000,2020,10
023015827000,2004,5
023015827000,2005,5
023015827000,2006,6
023015827000,2007,9
023015827000,2008,9
023015827000,2009,9
023015827000,2010,9
023015827000,2011,9
023015827000,2012,9
023015827000,2013,9
023015827000,2014,9
023015827000,2015,9
023015827000,2016,9
023015827000,2017,9
023015827000,2018,9
023015827000,2019,9
023015827000,2020,9
023015830000,2004,25
023015830000,2005,26
023015830000,2006,28
023015830000,2007,28
023015830000,2008,28
023015830000,2009,28
023015830000,2010,28
023015830000,2011,28
023015830000,2012,28
023015830000,2013,28
023015830000,2014,28
023015830000,2015,28
023015830000,2016,28
023015830000,2017,31
023015830000,2018,31
023015830000,2019,31
023015830000,2020,31
023015862000,2004,4
023015862000,2005,4
023015862000,2006,5
023015862000,2007,5
023015862000,2008,5
023015862000,2009,5
023015862000,2010,5
023015862000,2011,5
023015862000,2012,5
023015862000,2013,5
023015862000,2014,6
023015862000,2015,6
023015862000,2016,6
023015862000,2017,6
023015862000,2018,6
023015862000,2019,6
023015862000,2020,6
023015904000,2004,12
023015904000,2005,12
023015904000,2006,12
023015904000,2007,12
023015904000,2008,12
023015904000,2009,12
023015904000,2010,12
023015904000,2011,12
023015904000,2012,12
023015904000,2013,12
023015904000,2014,12
023015904000,2015,12
023015904000,2016,12
023015904000,2017,12
023015904000,2018,12
023015904000,2019,12
023015904000,2020,12
023015905000,2004,8
023015905000,2005,8
023015905000,2006,8
023015905000,2007,8
023015905000,2008,8
023015905000,2009,8
023015905000,2010,8
023015905000,2011,8
023015905000,2012,9
023015905000,2013,9
023015905000,2014,9
023015905000,2015,9
023015905000,2016,9
023015905000,2017,9
023015905000,2018,9
023015905000,2019,9
023015905000,2020,9
023015911000,2004,5
023015911000,2005,5
023015911000,2006,5
023015911000,2007,5
023015911000,2008,5
023015911000,2009,5
023015911000,2010,5
023015911000,2011,5
023015911000,2012,4
023015911000,2013,4
023015911000,2014,4
023015911000,2015,4
023015911000,2016,4
023015911000,2017,4
023015911000,2018,4
023015911000,2019,4
023015911000,2020,4
023015913000,2004,4
023015913000,2005,4
023015913000,2006,4
023015913000,2007,4
023015913000,2008,4
023015913000,2009,4
023015913000,2010,4
023015913000,2011,4
023015913000,2012,4
023015913000,2013,4
023015913000,2014,4
023015913000,2015,4
023015913000,2016,4
023015913000,2017,4
023015913000,2018,5
023015913000,2019,4
023015913000,2020,4
023015914000,2004,1
023015914000,2005,1
023015914000,2006,3
023015914000,2007,3
023015914000,2008,3
023015914000,2009,3
023015914000,2010,3
023015914000,2011,2
023015914000,2012,2
023015914000,2013,2
023015914000,2014,3
023015914000,2015,3
023015914000,2016,3
023015914000,2017,3
023015914000,2018,3
023015914000,2019,3
023015914000,2020,3
023015915000,2004,24
023015915000,2005,23
023015915000,2006,23
023015915000,2007,24
023015915000,2008,28
023015915000,2009,29
023015915000,2010,29
023015915000,2011,29
023015915000,2012,29
023015915000,2013,29
023015915000,2014,29
023015915000,2015,29
023015915000,2016,29
023015915000,2017,29
023015915000,2018,29
023015915000,2019,29
023015915000,2020,29
023015922000,2004,6
023015922000,2005,6
023015922000,2006,6
023015922000,2007,6
023015922000,2008,6
023015922000,2009,6
023015922000,2010,6
023015922000,2011,6
023015922000,2012,6
023015922000,2013,6
023015922000,2014,7
023015922000,2015,7
023015922000,2016,7
023015922000,2017,7
023015922000,2018,7
023015922000,2019,7
023015922000,2020,7
023015929000,2004,9
023015929000,2005,9
023015929000,2006,9
023015929000,2007,9
023015929000,2008,9
023015929000,2009,9
023015929000,2010,9
023015929000,2011,9
023015929000,2012,9
023015929000,2013,9
023015929000,2014,9
023015929000,2015,9
023015929000,2016,9
023015929000,2017,16
023015929000,2018,16
023015929000,2019,16
023015929000,2020,16
023015963000,2004,2
023015963000,2005,2
023015963000,2006,2
023015963000,2007,2
023015963000,2008,2
023015963000,2009,2
023015963000,2010,2
023015963000,2011,2
023015963000,2012,2
023015963000,2013,2
023015963000,2014,2
023015963000,2015,2
023015963000,2016,2
023015963000,2017,2
023015963000,2018,2
023015963000,2019,2
023015963000,2020,2
023016001000,2004,4
023016001000,2005,4
023016001000,2006,4
023016001000,2007,4
023016001000,2008,4
023016001000,2009,4
023016001000,2010,4
023016001000,2011,4
023016001000,2012,4
023016001000,2013,4
023016001000,2014,4
023016001000,2015,4
023016001000,2016,4
023016001000,2017,4
023016001000,2018,4
023016001000,2019,4
023016001000,2020,4
023016002000,2004,4
023016002000,2005,7
023016002000,2006,7
023016002000,2007,7
023016002000,2008,7
023016002000,2009,7
023016002000,2010,7
023016002000,2011,7
023016002000,2012,7
023016002000,2013,7
023016002000,2014,7
023016002000,2015,8
023016002000,2016,6
023016002000,2017,6
023016002000,2018,6
023016002000,2019,6
023016002000,2020,6
023016019000,2004,5
023016019000,2005,5
023016019000,2006,5
023016019000,2007,5
023016019000,2008,5
023016019000,2009,5
023016019000,2010,5
023016019000,2011,5
023016019000,2012,5
023016019000,2013,5
023016019000,2014,5
023016019000,2015,5
023016019000,2016,5
023016019000,2017,5
023016019000,2018,6
023016019000,2019,6
023016019000,2020,6
023016028000,2004,5
023016028000,2005,6
023016028000,2006,6
023016028000,2007,6
023016028000,2008,6
023016028000,2009,6
023016028000,2010,6
023016028000,2011,7
023016028000,2012,7
023016028000,2013,7
023016028000,2014,7
023016028000,2015,7
023016028000,2016,7
023016028000,2017,7
023016028000,2018,7
023016028000,2019,7
023016028000,2020,7
023016031000,2004,5
023016031000,2005,5
023016031000,2006,5
023016031000,2007,5
023016031000,2008,5
023016031000,2009,8
023016031000,2010,8
023016031000,2011,8
023016031000,2012,8
023016031000,2013,8
023016031000,2014,8
023016031000,2015,8
023016031000,2016,8
023016031000,2017,8
023016031000,2018,8
023016031000,2019,8
023016031000,2020,8
023016116000,2004,2
023016116000,2005,3
023016116000,2006,3
023016116000,2007,3
023016116000,2008,3
023016116000,2009,3
023016116000,2010,3
023016116000,2011,3
023016116000,2012,3
023016116000,2013,3
023016116000,2014,3
023016116000,2015,6
023016116000,2016,6
023016116000,2017,6
