ID_powiatu,year,p2596-zieleń-uliczna-powierzchnia
020811410000,2004,8.9
020811410000,2005,8.9
020811410000,2006,8.9
020811410000,2007,8.9
020811410000,2008,8.9
020811410000,2009,8.9
020811410000,2010,8.9
020811410000,2011,8.9
020811410000,2012,8.9
020811410000,2013,8.9
020811410000,2014,8.9
020811410000,2015,8.9
020811410000,2016,8.9
020811410000,2017,8.9
020811410000,2018,8.9
020811410000,2019,8.9
020811410000,2020,8.9
020811411000,2004,8.9
020811411000,2005,8.9
020811411000,2006,8.9
020811411000,2007,21.2
020811411000,2008,21.2
020811411000,2009,21.2
020811411000,2010,21.2
020811411000,2011,21.2
020811411000,2012,21.2
020811411000,2013,21.2
020811411000,2014,21.2
020811411000,2015,21.2
020811411000,2016,21.2
020811411000,2017,21.2
020811411000,2018,21.2
020811411000,2019,21.2
020811411000,2020,21.2
020811412000,2004,2.0
020811412000,2005,2.3
020811412000,2006,2.4
020811412000,2007,2.4
020811412000,2008,2.4
020811412000,2009,2.4
020811412000,2010,2.4
020811412000,2011,2.4
020811412000,2012,2.4
020811412000,2013,2.4
020811412000,2014,2.4
020811412000,2015,4.1
020811412000,2016,4.1
020811412000,2017,4.1
020811412000,2018,4.1
020811412000,2019,4.1
020811412000,2020,4.1
020811462000,2004,35.9
020811462000,2005,42.2
020811462000,2006,42.2
020811462000,2007,42.2
020811462000,2008,0.0
020811462000,2009,126.0
020811462000,2010,126.0
020811462000,2011,126.0
020811462000,2012,126.0
020811462000,2013,126.0
020811462000,2014,126.0
020811462000,2015,129.0
020811462000,2016,129.0
020811462000,2017,129.0
020811462000,2018,129.0
020811462000,2019,129.0
020811462000,2020,129.0
023015706000,2004,30.0
023015706000,2005,30.0
023015706000,2006,30.0
023015706000,2007,30.1
023015706000,2008,30.2
023015706000,2009,30.2
023015706000,2010,30.2
023015706000,2011,30.2
023015706000,2012,30.2
023015706000,2013,30.2
023015706000,2014,30.2
023015706000,2015,30.2
023015706000,2016,30.2
023015706000,2017,30.2
023015706000,2018,30.2
023015706000,2019,30.2
023015706000,2020,30.2
023015707000,2004,26.9
023015707000,2005,26.8
023015707000,2006,27.0
023015707000,2007,27.0
023015707000,2008,27.0
023015707000,2009,27.0
023015707000,2010,28.2
023015707000,2011,28.2
023015707000,2012,28.2
023015707000,2013,28.2
023015707000,2014,28.2
023015707000,2015,28.2
023015707000,2016,28.2
023015707000,2017,29.2
023015707000,2018,29.6
023015707000,2019,29.6
023015707000,2020,29.6
023015708000,2004,60.0
023015708000,2005,29.2
023015708000,2006,29.2
023015708000,2007,29.2
023015708000,2008,29.2
023015708000,2009,29.2
023015708000,2010,28.7
023015708000,2011,28.7
023015708000,2012,28.8
023015708000,2013,28.8
023015708000,2014,28.8
023015708000,2015,28.8
023015708000,2016,28.8
023015708000,2017,28.8
023015708000,2018,28.8
023015708000,2019,28.8
023015708000,2020,28.8
023015712000,2004,9.2
023015712000,2005,9.2
023015712000,2006,9.2
023015712000,2007,9.2
023015712000,2008,9.2
023015712000,2009,9.2
023015712000,2010,9.2
023015712000,2011,9.2
023015712000,2012,9.2
023015712000,2013,9.2
023015712000,2014,9.2
023015712000,2015,9.2
023015712000,2016,9.2
023015712000,2017,9.2
023015712000,2018,9.2
023015712000,2019,9.2
023015712000,2020,9.2
023015717000,2004,34.9
023015717000,2005,36.9
023015717000,2006,36.9
023015717000,2007,36.9
023015717000,2008,36.1
023015717000,2009,36.1
023015717000,2010,36.1
023015717000,2011,36.1
023015717000,2012,36.1
023015717000,2013,36.1
023015717000,2014,36.3
023015717000,2015,36.3
023015717000,2016,36.3
023015717000,2017,36.3
023015717000,2018,36.3
023015717000,2019,36.3
023015717000,2020,36.3
023015718000,2004,5.1
023015718000,2005,5.1
023015718000,2006,5.1
023015718000,2007,5.1
023015718000,2008,5.1
023015718000,2009,5.1
023015718000,2010,5.1
023015718000,2011,5.1
023015718000,2012,5.1
023015718000,2013,5.1
023015718000,2014,5.1
023015718000,2015,5.1
023015718000,2016,5.1
023015718000,2017,5.1
023015718000,2018,5.1
023015718000,2019,5.1
023015718000,2020,5.1
023015720000,2004,8.4
023015720000,2005,8.4
023015720000,2006,8.4
023015720000,2007,8.4
023015720000,2008,8.4
023015720000,2009,8.4
023015720000,2010,8.4
023015720000,2011,8.4
023015720000,2012,8.4
023015720000,2013,8.4
023015720000,2014,8.4
023015720000,2015,8.4
023015720000,2016,8.4
023015720000,2017,8.4
023015720000,2018,8.4
023015720000,2019,8.4
023015720000,2020,8.4
023015761000,2004,38.5
023015761000,2005,38.5
023015761000,2006,38.5
023015761000,2007,38.5
023015761000,2008,42.0
023015761000,2009,42.0
023015761000,2010,42.0
023015761000,2011,42.0
023015761000,2012,42.0
023015761000,2013,42.0
023015761000,2014,42.0
023015761000,2015,42.0
023015761000,2016,42.0
023015761000,2017,42.0
023015761000,2018,42.0
023015761000,2019,42.0
023015761000,2020,42.0
023015803000,2004,35.4
023015803000,2005,35.4
023015803000,2006,36.2
023015803000,2007,36.2
023015803000,2008,36.2
023015803000,2009,36.2
023015803000,2010,36.2
023015803000,2011,36.2
023015803000,2012,36.2
023015803000,2013,36.2
023015803000,2014,36.2
023015803000,2015,36.2
023015803000,2016,36.2
023015803000,2017,36.2
023015803000,2018,36.2
023015803000,2019,36.2
023015803000,2020,36.3
023015809000,2004,6.9
023015809000,2005,6.9
023015809000,2006,6.9
023015809000,2007,6.9
023015809000,2008,6.4
023015809000,2009,6.4
023015809000,2010,6.4
023015809000,2011,6.4
023015809000,2012,6.4
023015809000,2013,6.4
023015809000,2014,6.4
023015809000,2015,6.4
023015809000,2016,6.4
023015809000,2017,6.4
023015809000,2018,6.4
023015809000,2019,7.0
023015809000,2020,7.1
023015810000,2004,2.3
023015810000,2005,2.7
023015810000,2006,4.2
023015810000,2007,4.2
023015810000,2008,2.1
023015810000,2009,2.1
023015810000,2010,2.1
023015810000,2011,2.3
023015810000,2012,2.3
023015810000,2013,2.3
023015810000,2014,2.3
023015810000,2015,2.3
023015810000,2016,23.3
023015810000,2017,23.3
023015810000,2018,23.3
023015810000,2019,23.3
023015810000,2020,23.3
023015823000,2004,3.4
023015823000,2005,3.4
023015823000,2006,3.4
023015823000,2007,3.4
023015823000,2008,4.7
023015823000,2009,7.9
023015823000,2010,10.0
023015823000,2011,11.0
023015823000,2012,11.0
023015823000,2013,11.09
023015823000,2014,11.09
023015823000,2015,11.09
023015823000,2016,11.09
023015823000,2017,11.1
023015823000,2018,13.48
023015823000,2019,13.38
023015823000,2020,13.4
023015827000,2004,25.2
023015827000,2005,25.2
023015827000,2006,25.7
023015827000,2007,26.4
023015827000,2008,28.0
023015827000,2009,28.9
023015827000,2010,17.3
023015827000,2011,19.6
023015827000,2012,21.4
023015827000,2013,21.4
023015827000,2014,22.4
023015827000,2015,23.3
023015827000,2016,23.3
023015827000,2017,23.4
023015827000,2018,23.84
023015827000,2019,23.84
023015827000,2020,23.84
023015830000,2004,6.8
023015830000,2005,6.8
023015830000,2006,6.8
023015830000,2007,6.8
023015830000,2008,6.8
023015830000,2009,6.8
023015830000,2010,6.8
023015830000,2011,6.8
023015830000,2012,6.8
023015830000,2013,6.8
023015830000,2014,6.8
023015830000,2015,7.77
023015830000,2016,8.07
023015830000,2017,13.73
023015830000,2018,13.81
023015830000,2019,13.81
023015830000,2020,13.81
023015862000,2004,174.0
023015862000,2005,174.0
023015862000,2006,170.0
023015862000,2007,170.0
023015862000,2008,242.0
023015862000,2009,242.0
023015862000,2010,242.0
023015862000,2011,242.0
023015862000,2012,242.0
023015862000,2013,242.5
023015862000,2014,245.0
023015862000,2015,247.0
023015862000,2016,247.0
023015862000,2017,247.0
023015862000,2018,247.0
023015862000,2019,247.0
023015862000,2020,247.0
023015904000,2004,9.7
023015904000,2005,10.3
023015904000,2006,10.3
023015904000,2007,10.3
023015904000,2008,10.3
023015904000,2009,10.3
023015904000,2010,10.3
023015904000,2011,10.3
023015904000,2012,10.3
023015904000,2013,10.3
023015904000,2014,10.3
023015904000,2015,10.3
023015904000,2016,11.3
023015904000,2017,14.14
023015904000,2018,14.14
023015904000,2019,14.14
023015904000,2020,14.64
023015905000,2004,4.0
023015905000,2005,4.0
023015905000,2006,4.0
023015905000,2007,4.0
023015905000,2008,4.0
023015905000,2009,4.0
023015905000,2010,4.1
023015905000,2011,4.1
023015905000,2012,4.1
023015905000,2013,4.1
023015905000,2014,4.1
023015905000,2015,4.1
023015905000,2016,4.1
023015905000,2017,4.1
023015905000,2018,4.1
023015905000,2019,4.1
023015905000,2020,4.1
023015911000,2004,34.4
023015911000,2005,34.4
023015911000,2006,34.4
023015911000,2007,34.3
023015911000,2008,34.3
023015911000,2009,34.3
023015911000,2010,34.3
023015911000,2011,34.3
023015911000,2012,34.3
023015911000,2013,34.3
023015911000,2014,34.3
023015911000,2015,34.3
023015911000,2016,34.3
023015911000,2017,34.3
023015911000,2018,34.3
023015911000,2019,34.83
023015911000,2020,34.83
023015913000,2004,4.4
023015913000,2005,4.4
023015913000,2006,4.4
023015913000,2007,4.4
023015913000,2008,4.4
023015913000,2009,4.4
023015913000,2010,4.6
023015913000,2011,4.6
023015913000,2012,4.6
023015913000,2013,6.2
023015913000,2014,6.2
023015913000,2015,6.2
023015913000,2016,6.2
023015913000,2017,6.2
023015913000,2018,6.8
023015913000,2019,6.8
023015913000,2020,6.8
023015914000,2004,0.7
023015914000,2005,0.7
023015914000,2006,0.8
023015914000,2007,0.8
023015914000,2008,0.8
023015914000,2009,1.8
023015914000,2010,1.8
023015914000,2011,1.8
023015914000,2012,1.8
023015914000,2013,1.8
023015914000,2014,1.8
023015914000,2015,1.8
023015914000,2016,1.82
023015914000,2017,1.82
023015914000,2018,1.82
023015914000,2019,1.82
023015914000,2020,1.82
023015915000,2004,6.3
023015915000,2005,6.4
023015915000,2006,6.5
023015915000,2007,6.8
023015915000,2008,14.9
023015915000,2009,15.2
023015915000,2010,15.2
023015915000,2011,15.2
023015915000,2012,15.2
023015915000,2013,15.0
023015915000,2014,15.0
023015915000,2015,15.0
023015915000,2016,15.0
023015915000,2017,15.1
023015915000,2018,15.1
023015915000,2019,15.1
023015915000,2020,15.1
023015922000,2004,4.4
023015922000,2005,4.4
023015922000,2006,4.4
023015922000,2007,4.4
023015922000,2008,4.4
023015922000,2009,4.4
023015922000,2010,4.4
023015922000,2011,4.6
023015922000,2012,4.6
023015922000,2013,4.9
023015922000,2014,4.9
023015922000,2015,4.9
023015922000,2016,4.9
023015922000,2017,4.9
023015922000,2018,4.9
023015922000,2019,4.9
023015922000,2020,4.9
023015929000,2004,2.3
023015929000,2005,2.3
023015929000,2006,4.3
023015929000,2007,4.3
023015929000,2008,4.3
023015929000,2009,4.3
023015929000,2010,4.3
023015929000,2011,4.3
023015929000,2012,4.3
023015929000,2013,4.3
023015929000,2014,4.3
023015929000,2015,4.3
023015929000,2016,4.3
023015929000,2017,4.3
023015929000,2018,4.3
023015929000,2019,4.3
023015929000,2020,4.3
023015963000,2004,32.0
023015963000,2005,32.0
023015963000,2006,34.5
023015963000,2007,35.2
023015963000,2008,44.4
023015963000,2009,31.9
023015963000,2010,43.9
023015963000,2011,45.4
023015963000,2012,46.3
023015963000,2013,46.3
023015963000,2014,46.68
023015963000,2015,46.68
023015963000,2016,46.68
023015963000,2017,46.68
023015963000,2018,46.68
023015963000,2019,46.68
023015963000,2020,48.18
023016001000,2004,23.2
023016001000,2005,23.3
023016001000,2006,23.3
023016001000,2007,23.3
023016001000,2008,23.3
023016001000,2009,23.3
023016001000,2010,23.3
023016001000,2011,23.3
023016001000,2012,23.3
023016001000,2013,23.3
023016001000,2014,23.3
023016001000,2015,23.5
023016001000,2016,23.6
023016001000,2017,23.6
023016001000,2018,23.6
023016001000,2019,23.6
023016001000,2020,23.6
023016002000,2004,21.1
023016002000,2005,21.1
023016002000,2006,21.1
023016002000,2007,21.4
023016002000,2008,21.4
023016002000,2009,21.4
023016002000,2010,21.4
023016002000,2011,21.4
023016002000,2012,21.4
023016002000,2013,21.4
023016002000,2014,21.4
023016002000,2015,21.4
023016002000,2016,21.4
023016002000,2017,21.4
023016002000,2018,21.4
023016002000,2019,21.4
023016002000,2020,21.4
023016019000,2004,36.9
023016019000,2005,39.8
023016019000,2006,42.0
023016019000,2007,43.7
023016019000,2008,44.2
023016019000,2009,44.9
023016019000,2010,45.4
023016019000,2011,45.4
023016019000,2012,45.4
023016019000,2013,45.88
023016019000,2014,46.27
023016019000,2015,46.27
023016019000,2016,46.5
023016019000,2017,46.5
023016019000,2018,46.6
023016019000,2019,46.81
023016019000,2020,56.43
023016028000,2004,19.9
023016028000,2005,19.9
023016028000,2006,19.8
023016028000,2007,19.9
023016028000,2008,19.9
023016028000,2009,20.0
023016028000,2010,24.6
023016028000,2011,24.6
023016028000,2012,24.7
023016028000,2013,24.95
023016028000,2014,24.95
023016028000,2015,25.05
023016028000,2016,25.05
023016028000,2017,25.05
023016028000,2018,25.15
023016028000,2019,25.18
023016028000,2020,25.18
023016031000,2004,24.5
023016031000,2005,24.4
023016031000,2006,24.4
023016031000,2007,24.4
023016031000,2008,24.4
023016031000,2009,24.4
023016031000,2010,24.4
023016031000,2011,28.4
023016031000,2012,28.4
023016031000,2013,28.4
023016031000,2014,28.4
023016031000,2015,28.4
023016031000,2016,28.4
023016031000,2017,28.4
023016031000,2018,28.4
023016031000,2019,28.4
023016031000,2020,28.4
023016116000,2004,6.3
023016116000,2005,6.4
023016116000,2006,6.4
023016116000,2007,17.1
023016116000,2008,17.1
023016116000,2009,17.1
023016116000,2010,17.1
023016116000,2011,17.1
023016116000,2012,17.1
023016116000,2013,17.1
023016116000,2014,17.1
023016116000,2015,17.1
023016116000,2016,17.1
023016116000,2017,17.1
023016116000,2018,17.1
023016116000,2019,17.1
023016116000,2020,17.1
023016121000,2004,65.9
023016121000,2005,66.0
023016121000,2006,66.1
023016121000,2007,72.0
023016121000,2008,86.1
023016121000,2009,92.6
023016121000,2010,92.8
023016121000,2011,96.2
023016121000,2012,96.3
023016121000,2013,96.7
023016121000,2014,96.9
023016121000,2015,102.8
023016121000,2016,102.8
023016121000,2017,102.6
023016121000,2018,102.63
023016121000,2019,108.98
023016121000,2020,111.41
023016124000,2004,6.9
023016124000,2005,6.9
023016124000,2006,3.1
023016124000,2007,6.9
023016124000,2008,6.9
023016124000,2009,6.9
023016124000,2010,6.9
023016124000,2011,7.4
023016124000,2012,7.4
023016124000,2013,7.4
023016124000,2014,7.4
023016124000,2015,7.4
023016124000,2016,7.4
023016124000,2017,7.4
023016124000,2018,7.4
023016124000,2019,7.4
023016124000,2020,7.4
023016125000,2004,8.3
023016125000,2005,13.2
023016125000,2006,13.3
023016125000,2007,13.3
023016125000,2008,143.9
023016125000,2009,143.9
023016125000,2010,143.7
023016125000,2011,143.7
023016125000,2012,143.7
023016125000,2013,143.7
023016125000,2014,143.7
023016125000,2015,143.7
023016125000,2016,143.7
023016125000,2017,143.7
023016125000,2018,143.7
023016125000,2019,143.7
023016125000,2020,143.7
023016126000,2004,22.6
023016126000,2005,22.6
023016126000,2006,22.8
023016126000,2007,22.8
023016126000,2008,25.6
023016126000,2009,25.6
023016126000,2010,25.6
023016126000,2011,25.6
023016126000,2012,25.6
023016126000,2013,25.6
023016126000,2014,25.6
023016126000,2015,25.6
023016126000,2016,25.6
023016126000,2017,25.6
023016126000,2018,25.6
023016126000,2019,25.6
023016126000,2020,25.6
023016264000,2004,251.2
023016264000,2005,251.2
023016264000,2006,296.9
023016264000,2007,296.9
023016264000,2008,304.6
023016264000,2009,319.2
023016264000,2010,356.6
023016264000,2011,359.6
023016264000,2012,364.6
023016264000,2013,309.0
023016264000,2014,950.0
023016264000,2015,950.0
023016264000,2016,956.0
023016264000,2017,956.0
023016264000,2018,956.0
023016264000,2019,956.0
023016264000,2020,956.0
023216301000,2004,22.9
023216301000,2005,22.9
023216301000,2006,22.9
023216301000,2007,23.0
023216301000,2008,23.0
023216301000,2009,23.0
023216301000,2010,23.0
023216301000,2011,23.0
023216301000,2012,23.0
023216301000,2013,23.0
023216301000,2014,24.05
023216301000,2015,29.82
023216301000,2016,29.82
023216301000,2017,29.82
023216301000,2018,29.82
023216301000,2019,29.82
023216301000,2020,29.82
023216308000,2004,33.8
023216308000,2005,35.8
023216308000,2006,33.2
023216308000,2007,33.2
023216308000,2008,22.8
023216308000,2009,22.8
023216308000,2010,22.9
023216308000,2011,22.9
023216308000,2012,22.9
023216308000,2013,23.0
023216308000,2014,22.9
023216308000,2015,22.9
023216308000,2016,31.27
023216308000,2017,31.27
023216308000,2018,31.27
023216308000,2019,31.27
023216308000,2020,31.27
023216309000,2004,6.8
023216309000,2005,6.8
023216309000,2006,6.8
023216309000,2007,6.8
023216309000,2008,6.8
023216309000,2009,6.8
023216309000,2010,6.8
023216309000,2011,6.8
023216309000,2012,6.8
023216309000,2013,6.8
023216309000,2014,6.8
023216309000,2015,6.7
023216309000,2016,6.7
023216309000,2017,6.7
023216309000,2018,6.7
023216309000,2019,6.7
023216309000,2020,6.7
023216313000,2004,11.3
023216313000,2005,11.3
023216313000,2006,11.3
023216313000,2007,13.3
023216313000,2008,18.5
023216313000,2009,18.5
023216313000,2010,18.5
023216313000,2011,21.0
023216313000,2012,15.4
023216313000,2013,15.4
023216313000,2014,15.4
023216313000,2015,15.4
023216313000,2016,15.45
023216313000,2017,15.45
023216313000,2018,15.45
023216313000,2019,16.48
023216313000,2020,16.48
023216361000,2004,93.6
023216361000,2005,115.4
023216361000,2006,115.4
023216361000,2007,115.4
023216361000,2008,115.4
023216361000,2009,115.4
023216361000,2010,118.4
023216361000,2011,118.4
023216361000,2012,118.4
023216361000,2013,118.4
023216361000,2014,119.2
023216361000,2015,119.2
023216361000,2016,123.9
023216361000,2017,123.9
023216361000,2018,123.9
023216361000,2019,123.9
023216361000,2020,157.9
023216402000,2004,2.2
023216402000,2005,2.2
023216402000,2006,2.2
023216402000,2007,2.2
023216402000,2008,2.2
023216402000,2009,2.2
023216402000,2010,2.2
023216402000,2011,5.6
023216402000,2012,5.6
023216402000,2013,5.6
023216402000,2014,5.6
023216402000,2015,5.6
023216402000,2016,6.17
023216402000,2017,6.17
023216402000,2018,6.17
023216402000,2019,6.17
023216402000,2020,6.17
023216403000,2004,21.7
023216403000,2005,21.7
023216403000,2006,22.2
023216403000,2007,22.2
023216403000,2008,22.2
023216403000,2009,22.2
023216403000,2010,22.2
023216403000,2011,22.2
023216403000,2012,22.2
023216403000,2013,22.2
023216403000,2014,23.45
023216403000,2015,22.2
023216403000,2016,22.2
023216403000,2017,22.2
023216403000,2018,22.2
023216403000,2019,22.28
023216403000,2020,22.28
023216410000,2004,32.8
023216410000,2005,33.0
023216410000,2006,22.3
023216410000,2007,22.3
023216410000,2008,22.3
023216410000,2009,22.3
023216410000,2010,22.4
023216410000,2011,22.4
023216410000,2012,22.4
023216410000,2013,22.4
023216410000,2014,22.4
023216410000,2015,22.4
023216410000,2016,22.4
023216410000,2017,22.4
023216410000,2018,22.4
023216410000,2019,22.4
023216410000,2020,22.4
023216412000,2004,0.7
023216412000,2005,0.7
023216412000,2006,0.7
023216412000,2007,0.7
023216412000,2008,0.2
023216412000,2009,0.2
023216412000,2010,0.2
023216412000,2011,0.2
023216412000,2012,0.2
023216412000,2013,0.2
023216412000,2014,0.2
023216412000,2015,0.2
023216412000,2016,0.2
023216412000,2017,0.2
023216412000,2018,0.2
023216412000,2019,0.2
023216412000,2020,0.2
023216415000,2004,20.6
023216415000,2005,20.6
023216415000,2006,20.6
023216415000,2007,20.6
023216415000,2008,20.6
023216415000,2009,20.6
023216415000,2010,20.6
023216415000,2011,20.6
023216415000,2012,20.6
023216415000,2013,20.6
023216415000,2014,20.6
023216415000,2015,20.6
023216415000,2016,20.6
023216415000,2017,20.6
023216415000,2018,20.6
023216415000,2019,20.6
023216415000,2020,20.6
023216416000,2004,17.5
023216416000,2005,17.5
023216416000,2006,17.5
023216416000,2007,17.5
023216416000,2008,17.5
023216416000,2009,17.5
023216416000,2010,17.5
023216416000,2011,17.5
023216416000,2012,17.5
023216416000,2013,17.5
023216416000,2014,17.5
023216416000,2015,17.5
023216416000,2016,17.5
023216416000,2017,17.5
023216416000,2018,17.5
023216416000,2019,17.5
023216416000,2020,17.5
023216417000,2004,7.8
023216417000,2005,7.8
023216417000,2006,7.8
023216417000,2007,7.8
023216417000,2008,7.8
023216417000,2009,7.8
023216417000,2010,7.8
023216417000,2011,7.8
023216417000,2012,7.8
023216417000,2013,18.8
023216417000,2014,18.8
023216417000,2015,18.8
023216417000,2016,18.8
023216417000,2017,18.8
023216417000,2018,18.8
023216417000,2019,18.8
023216417000,2020,18.8
023216418000,2004,5.8
023216418000,2005,11.3
023216418000,2006,11.3
023216418000,2007,11.3
023216418000,2008,11.3
023216418000,2009,11.3
023216418000,2010,41.3
023216418000,2011,41.3
023216418000,2012,41.3
023216418000,2013,41.3
023216418000,2014,41.3
023216418000,2015,41.3
023216418000,2016,41.3
023216418000,2017,41.3
023216418000,2018,41.3
023216418000,2019,41.3
023216418000,2020,41.3
023216562000,2004,143.1
023216562000,2005,143.1
023216562000,2006,214.2
023216562000,2007,141.4
023216562000,2008,141.4
023216562000,2009,141.4
023216562000,2010,201.3
023216562000,2011,201.3
023216562000,2012,201.3
023216562000,2013,207.2
023216562000,2014,207.2
023216562000,2015,127.0
023216562000,2016,127.0
023216562000,2017,137.0
023216562000,2018,200.34
023216562000,2019,219.95
023216562000,2020,244.76
023216604000,2004,20.4
023216604000,2005,20.4
023216604000,2006,20.4
023216604000,2007,20.4
023216604000,2008,25.2
023216604000,2009,25.2
023216604000,2010,25.2
023216604000,2011,25.2
023216604000,2012,32.4
023216604000,2013,32.4
023216604000,2014,32.4
023216604000,2015,32.4
023216604000,2016,32.4
023216604000,2017,32.4
023216604000,2018,32.4
023216604000,2019,32.4
023216604000,2020,32.4
023216605000,2004,17.1
023216605000,2005,17.1
023216605000,2006,16.4
023216605000,2007,16.4
023216605000,2008,16.4
023216605000,2009,16.4
023216605000,2010,16.4
023216605000,2011,16.4
023216605000,2012,16.4
023216605000,2013,16.4
023216605000,2014,16.4
023216605000,2015,64.9
023216605000,2016,64.9
023216605000,2017,64.9
023216605000,2018,64.9
023216605000,2019,64.9
023216605000,2020,64.9
023216606000,2004,13.1
023216606000,2005,13.1
023216606000,2006,13.1
023216606000,2007,13.6
023216606000,2008,10.6
023216606000,2009,10.6
023216606000,2010,10.6
023216606000,2011,10.6
023216606000,2012,10.8
023216606000,2013,10.8
023216606000,2014,10.8
023216606000,2015,10.8
023216606000,2016,11.06
023216606000,2017,15.42
023216606000,2018,15.42
023216606000,2019,15.42
023216606000,2020,15.6
023216607000,2004,8.8
023216607000,2005,22.4
023216607000,2006,22.4
023216607000,2007,22.4
023216607000,2008,22.4
023216607000,2009,22.4
023216607000,2010,22.4
023216607000,2011,22.4
023216607000,2012,22.4
023216607000,2013,22.4
023216607000,2014,22.4
023216607000,2015,22.4
023216607000,2016,22.4
023216607000,2017,22.4
023216607000,2018,22.4
023216607000,2019,22.4
023216607000,2020,22.4
023216611000,2004,13.5
023216611000,2005,13.5
023216611000,2006,13.5
023216611000,2007,21.8
023216611000,2008,25.8
023216611000,2009,26.1
023216611000,2010,26.4
023216611000,2011,27.9
023216611000,2012,30.1
023216611000,2013,30.1
023216611000,2014,30.3
023216611000,2015,30.52
023216611000,2016,30.72
023216611000,2017,31.04
023216611000,2018,31.82
023216611000,2019,39.53
023216611000,2020,36.61
023216614000,2004,65.9
023216614000,2005,65.9
023216614000,2006,66.2
023216614000,2007,66.2
023216614000,2008,65.6
023216614000,2009,65.6
023216614000,2010,65.6
023216614000,2011,65.6
023216614000,2012,65.6
023216614000,2013,65.6
023216614000,2014,65.6
023216614000,2015,65.6
023216614000,2016,65.6
023216614000,2017,65.6
023216614000,2018,65.6
023216614000,2019,65.6
023216614000,2020,65.6
023216663000,2004,84.6
023216663000,2005,84.6
023216663000,2006,84.6
023216663000,2007,84.6
023216663000,2008,84.6
023216663000,2009,84.6
023216663000,2010,84.6
023216663000,2011,84.6
023216663000,2012,84.6
023216663000,2013,84.62
023216663000,2014,84.62
023216663000,2015,84.62
023216663000,2016,84.52
023216663000,2017,84.52
023216663000,2018,84.62
023216663000,2019,84.62
023216663000,2020,84.62
030210101000,2004,5.2
030210101000,2005,5.0
030210101000,2006,5.2
030210101000,2007,5.2
030210101000,2008,5.2
030210101000,2009,5.2
030210101000,2010,5.2
030210101000,2011,5.2
030210101000,2012,5.2
030210101000,2013,5.2
030210101000,2014,5.2
030210101000,2015,5.2
030210101000,2016,5.2
030210101000,2017,5.2
030210101000,2018,5.2
030210101000,2019,5.2
030210101000,2020,5.2
030210105000,2004,13.8
030210105000,2005,16.6
030210105000,2006,16.6
030210105000,2007,16.6
030210105000,2008,16.6
030210105000,2009,16.6
030210105000,2010,16.6
030210105000,2011,16.6
030210105000,2012,16.6
030210105000,2013,16.6
030210105000,2014,14.05
030210105000,2015,14.05
030210105000,2016,14.05
030210105000,2017,14.05
030210105000,2018,14.05
030210105000,2019,14.05
030210105000,2020,14.05
030210106000,2004,6.0
030210106000,2005,6.0
030210106000,2006,6.0
030210106000,2007,6.0
030210106000,2008,6.0
030210106000,2009,6.0
030210106000,2010,6.0
030210106000,2011,6.1
030210106000,2012,6.1
030210106000,2013,6.1
030210106000,2014,6.1
030210106000,2015,6.1
030210106000,2016,6.1
030210106000,2017,6.1
030210106000,2018,6.1
030210106000,2019,13.95
030210106000,2020,13.95
030210107000,2004,5.2
030210107000,2005,5.0
030210107000,2006,5.2
030210107000,2007,5.2
030210107000,2008,5.2
030210107000,2009,5.2
030210107000,2010,5.2
030210107000,2011,5.2
030210107000,2012,5.2
030210107000,2013,5.2
030210107000,2014,5.2
030210107000,2015,5.2
030210107000,2016,5.2
030210107000,2017,5.2
030210107000,2018,5.2
030210107000,2019,5.2
030210107000,2020,5.2
030210110000,2004,8.1
030210110000,2005,8.0
030210110000,2006,8.1
030210110000,2007,8.1
030210110000,2008,8.1
030210110000,2009,8.1
030210110000,2010,8.1
030210110000,2011,8.1
030210110000,2012,8.1
030210110000,2013,8.1
030210110000,2014,8.1
030210110000,2015,8.1
030210110000,2016,8.1
030210110000,2017,8.1
030210110000,2018,8.1
030210110000,2019,8.1
030210110000,2020,8.1
030210112000,2004,1.0
030210112000,2005,1.0
030210112000,2006,0.7
030210112000,2007,0.7
030210112000,2008,0.7
030210112000,2009,1.0
030210112000,2010,1.0
030210112000,2011,1.0
030210112000,2012,1.0
030210112000,2013,1.0
030210112000,2014,1.0
030210112000,2015,1.0
030210112000,2016,1.0
030210112000,2017,1.0
030210112000,2018,1.0
030210112000,2019,1.0
030210112000,2020,1.0
030210125000,2004,26.9
030210125000,2005,27.0
030210125000,2006,39.8
030210125000,2007,39.8
030210125000,2008,39.8
030210125000,2009,39.8
030210125000,2010,39.8
030210125000,2011,39.8
030210125000,2012,39.8
030210125000,2013,39.8
030210125000,2014,39.8
030210125000,2015,39.82
030210125000,2016,39.82
030210125000,2017,39.82
030210125000,2018,39.82
030210125000,2019,39.82
030210125000,2020,39.82
030210126000,2004,13.0
030210126000,2005,13.0
030210126000,2006,13.0
030210126000,2007,13.0
030210126000,2008,13.0
030210126000,2009,13.0
030210126000,2010,13.0
030210126000,2011,13.0
030210126000,2012,13.0
030210126000,2013,13.04
030210126000,2014,13.01
030210126000,2015,13.01
030210126000,2016,13.01
030210126000,2017,13.01
030210126000,2018,13.01
030210126000,2019,13.01
030210126000,2020,13.01
030210161000,2004,46.8
030210161000,2005,47.0
030210161000,2006,46.8
030210161000,2007,41.2
030210161000,2008,41.2
030210161000,2009,46.0
030210161000,2010,51.3
030210161000,2011,57.1
