ID_powiatu,year,p2497-ogółem
011212001000,2002,1880.68
011212001000,2003,1933.21
011212001000,2004,1987.96
011212001000,2005,2016.51
011212001000,2006,2173.19
011212001000,2007,2421.74
011212001000,2008,2630.43
011212001000,2009,2832.06
011212001000,2010,2935.34
011212001000,2011,3128.68
011212001000,2012,3208.34
011212001000,2013,3230.64
011212001000,2014,3359.59
011212001000,2015,3464.39
011212001000,2016,3606.23
011212001000,2017,3783.8
011212001000,2018,4003.85
011212001000,2019,4289.47
011212001000,2020,4523.92
011212006000,2002,2031.24
011212006000,2003,2100.14
011212006000,2004,2168.07
011212006000,2005,2276.79
011212006000,2006,2397.0
011212006000,2007,2653.06
011212006000,2008,2867.13
011212006000,2009,3013.31
011212006000,2010,3195.3
011212006000,2011,3377.7
011212006000,2012,3571.36
011212006000,2013,3759.07
011212006000,2014,3856.94
011212006000,2015,4204.13
011212006000,2016,4509.18
011212006000,2017,4858.15
011212006000,2018,5248.76
011212006000,2019,5514.71
011212006000,2020,5788.98
011212008000,2002,1748.93
011212008000,2003,1809.9
011212008000,2004,1878.94
011212008000,2005,1968.69
011212008000,2006,2069.18
011212008000,2007,2247.95
011212008000,2008,2449.56
011212008000,2009,2629.31
011212008000,2010,2781.9
011212008000,2011,2833.95
011212008000,2012,2924.58
011212008000,2013,2983.24
011212008000,2014,3094.46
011212008000,2015,3189.73
011212008000,2016,3249.28
011212008000,2017,3436.12
011212008000,2018,3698.91
011212008000,2019,4024.88
011212008000,2020,4415.03
011212009000,2002,2139.59
011212009000,2003,2098.57
011212009000,2004,2147.87
011212009000,2005,2147.03
011212009000,2006,2061.55
011212009000,2007,2276.79
011212009000,2008,2501.46
011212009000,2009,2605.31
011212009000,2010,2752.84
011212009000,2011,2783.41
011212009000,2012,2799.36
011212009000,2013,2917.16
011212009000,2014,3003.06
011212009000,2015,3094.21
011212009000,2016,3477.49
011212009000,2017,3745.92
011212009000,2018,4015.38
011212009000,2019,4286.31
011212009000,2020,4525.2
011212014000,2002,1743.05
011212014000,2003,1818.66
011212014000,2004,1839.86
011212014000,2005,2010.69
011212014000,2006,2057.19
011212014000,2007,2261.29
011212014000,2008,2532.91
011212014000,2009,2716.13
011212014000,2010,2780.44
011212014000,2011,2895.82
011212014000,2012,2916.22
011212014000,2013,3021.4
011212014000,2014,3180.67
011212014000,2015,3313.87
011212014000,2016,3406.45
011212014000,2017,3675.73
011212014000,2018,3884.93
011212014000,2019,4260.59
011212014000,2020,4635.66
011212019000,2002,2070.61
011212019000,2003,2117.2
011212019000,2004,2106.81
011212019000,2005,2158.94
011212019000,2006,2277.27
011212019000,2007,2411.92
011212019000,2008,2667.89
011212019000,2009,2824.28
011212019000,2010,2987.94
011212019000,2011,3205.82
011212019000,2012,3334.14
011212019000,2013,3479.18
011212019000,2014,3661.08
011212019000,2015,3812.11
011212019000,2016,3942.56
011212019000,2017,4164.18
011212019000,2018,4474.3
011212019000,2019,4768.99
011212019000,2020,5047.98
011212161000,2002,2300.64
011212161000,2003,2324.15
011212161000,2004,2463.26
011212161000,2005,2579.09
011212161000,2006,2753.21
011212161000,2007,2995.18
011212161000,2008,3259.63
011212161000,2009,3423.56
011212161000,2010,3543.43
011212161000,2011,3722.48
011212161000,2012,3877.57
011212161000,2013,3997.8
011212161000,2014,4152.52
011212161000,2015,4431.17
011212161000,2016,4635.26
011212161000,2017,4966.2
011212161000,2018,5368.39
011212161000,2019,5878.79
011212161000,2020,6482.24
011212205000,2002,1770.23
011212205000,2003,1850.82
011212205000,2004,1929.02
011212205000,2005,1987.92
011212205000,2006,2124.38
011212205000,2007,2301.68
011212205000,2008,2492.53
011212205000,2009,2571.71
011212205000,2010,2632.27
011212205000,2011,2726.96
011212205000,2012,2847.79
011212205000,2013,2920.54
011212205000,2014,2952.4
011212205000,2015,3060.43
011212205000,2016,3178.84
011212205000,2017,3430.0
011212205000,2018,3594.66
011212205000,2019,3881.28
011212205000,2020,4158.62
011212207000,2002,1684.85
011212207000,2003,1768.68
011212207000,2004,1806.21
011212207000,2005,1896.84
011212207000,2006,1980.07
011212207000,2007,2196.12
011212207000,2008,2374.83
011212207000,2009,2539.87
011212207000,2010,2604.64
011212207000,2011,2764.04
011212207000,2012,2865.98
011212207000,2013,2994.25
011212207000,2014,3115.85
011212207000,2015,3167.23
011212207000,2016,3259.44
011212207000,2017,3438.4
011212207000,2018,3647.39
011212207000,2019,3870.43
011212207000,2020,4163.22
011212210000,2002,1733.3
011212210000,2003,1819.72
011212210000,2004,1873.52
011212210000,2005,1973.12
011212210000,2006,2056.56
011212210000,2007,2208.91
011212210000,2008,2377.06
011212210000,2009,2511.79
011212210000,2010,2610.04
011212210000,2011,2753.73
011212210000,2012,2810.22
011212210000,2013,2871.55
011212210000,2014,2989.86
011212210000,2015,3142.18
011212210000,2016,3240.29
011212210000,2017,3396.14
011212210000,2018,3681.5
011212210000,2019,3909.31
011212210000,2020,4160.76
011212262000,2002,1937.46
011212262000,2003,2018.85
011212262000,2004,2036.9
011212262000,2005,2112.57
011212262000,2006,2141.73
011212262000,2007,2373.22
011212262000,2008,2603.28
011212262000,2009,2726.15
011212262000,2010,2825.56
011212262000,2011,2925.11
011212262000,2012,2985.71
011212262000,2013,3098.19
011212262000,2014,3193.43
011212262000,2015,3302.29
011212262000,2016,3416.14
011212262000,2017,3578.27
011212262000,2018,3860.88
011212262000,2019,4115.73
011212262000,2020,4468.93
011212303000,2002,2069.07
011212303000,2003,2144.55
011212303000,2004,2384.2
011212303000,2005,2396.3
011212303000,2006,2405.3
011212303000,2007,2617.17
011212303000,2008,2851.66
011212303000,2009,3094.2
011212303000,2010,2972.52
011212303000,2011,3122.27
011212303000,2012,3181.66
011212303000,2013,3323.83
011212303000,2014,3455.97
011212303000,2015,3554.03
011212303000,2016,3710.34
011212303000,2017,3878.27
011212303000,2018,4208.19
011212303000,2019,4595.24
011212303000,2020,4912.69
011212312000,2002,2043.78
011212312000,2003,2155.7
011212312000,2004,2293.32
011212312000,2005,2402.38
011212312000,2006,2595.01
011212312000,2007,2807.99
011212312000,2008,2973.36
011212312000,2009,3071.36
011212312000,2010,3235.07
011212312000,2011,3347.82
011212312000,2012,3458.08
011212312000,2013,3546.79
011212312000,2014,3664.13
011212312000,2015,3731.21
011212312000,2016,3866.38
011212312000,2017,4139.68
011212312000,2018,4436.66
011212312000,2019,4671.2
011212312000,2020,4920.77
011212313000,2002,1949.4
011212313000,2003,2012.33
011212313000,2004,2094.14
011212313000,2005,2147.74
011212313000,2006,2319.58
011212313000,2007,2521.57
011212313000,2008,2754.2
011212313000,2009,2850.3
011212313000,2010,2964.89
011212313000,2011,3130.75
011212313000,2012,3229.65
011212313000,2013,3386.14
011212313000,2014,3541.48
011212313000,2015,3677.68
011212313000,2016,3808.61
011212313000,2017,4048.2
011212313000,2018,4311.8
011212313000,2019,4615.99
011212313000,2020,4911.73
011212318000,2002,1702.23
011212318000,2003,1782.37
011212318000,2004,1847.26
011212318000,2005,1876.01
011212318000,2006,1958.66
011212318000,2007,2169.52
011212318000,2008,2367.24
011212318000,2009,2494.01
011212318000,2010,2573.21
011212318000,2011,2702.67
011212318000,2012,2772.44
011212318000,2013,2926.3
011212318000,2014,3004.74
011212318000,2015,3115.83
011212318000,2016,3281.91
011212318000,2017,3495.69
011212318000,2018,3761.99
011212318000,2019,4085.96
011212318000,2020,4457.27
011212402000,2002,1730.9
011212402000,2003,1731.69
011212402000,2004,1751.31
011212402000,2005,1772.0
011212402000,2006,1911.49
011212402000,2007,2128.84
011212402000,2008,2347.56
011212402000,2009,2461.69
011212402000,2010,2630.04
011212402000,2011,2707.98
011212402000,2012,2821.76
011212402000,2013,2928.51
011212402000,2014,3048.33
011212402000,2015,3171.11
011212402000,2016,3237.03
011212402000,2017,3446.38
011212402000,2018,3690.17
011212402000,2019,3954.37
011212402000,2020,4244.82
011212404000,2002,1674.56
011212404000,2003,1753.77
011212404000,2004,1855.99
011212404000,2005,1924.69
011212404000,2006,2026.81
011212404000,2007,2245.98
011212404000,2008,2464.33
011212404000,2009,2573.42
011212404000,2010,2704.29
011212404000,2011,2829.59
011212404000,2012,2970.5
011212404000,2013,3054.85
011212404000,2014,3178.77
011212404000,2015,3245.29
011212404000,2016,3386.45
011212404000,2017,3652.45
011212404000,2018,3794.6
011212404000,2019,4085.83
011212404000,2020,4425.26
011212416000,2002,1573.07
011212416000,2003,1685.32
011212416000,2004,1747.35
011212416000,2005,1801.4
011212416000,2006,1923.71
011212416000,2007,2113.48
011212416000,2008,2293.93
011212416000,2009,2471.42
011212416000,2010,2592.92
011212416000,2011,2708.52
011212416000,2012,2760.17
011212416000,2013,2827.56
011212416000,2014,2948.0
011212416000,2015,3049.76
011212416000,2016,3155.92
011212416000,2017,3308.87
011212416000,2018,3511.79
011212416000,2019,3779.1
011212416000,2020,4149.11
011212463000,2002,1842.41
011212463000,2003,1949.74
011212463000,2004,2024.06
011212463000,2005,2071.29
011212463000,2006,2201.24
011212463000,2007,2429.25
011212463000,2008,2690.79
011212463000,2009,2872.21
011212463000,2010,3015.78
011212463000,2011,3226.32
011212463000,2012,3349.31
011212463000,2013,3448.15
011212463000,2014,3513.75
011212463000,2015,3668.76
011212463000,2016,3791.71
011212463000,2017,3947.37
011212463000,2018,4161.78
011212463000,2019,5216.76
011212463000,2020,5629.79
011216911000,2002,1721.11
011216911000,2003,1757.52
011216911000,2004,1799.17
011216911000,2005,1884.28
011216911000,2006,1934.99
011216911000,2007,2083.0
011216911000,2008,2335.6
011216911000,2009,2494.1
011216911000,2010,2562.74
011216911000,2011,2683.81
011216911000,2012,2784.19
011216911000,2013,2882.17
011216911000,2014,3039.93
011216911000,2015,3121.96
011216911000,2016,3190.67
011216911000,2017,3400.75
011216911000,2018,3714.71
011216911000,2019,3945.52
011216911000,2020,4335.07
011216915000,2002,1762.06
011216915000,2003,1875.44
011216915000,2004,1911.3
011216915000,2005,1978.23
011216915000,2006,2087.57
011216915000,2007,2303.09
011216915000,2008,2539.85
011216915000,2009,2638.68
011216915000,2010,2721.06
011216915000,2011,2898.65
011216915000,2012,3034.96
011216915000,2013,3076.24
011216915000,2014,3174.31
011216915000,2015,3323.95
011216915000,2016,3406.33
011216915000,2017,3675.07
011216915000,2018,3956.37
011216915000,2019,4212.34
011216915000,2020,4482.76
011216917000,2002,1765.52
011216917000,2003,1882.78
011216917000,2004,1976.93
011216917000,2005,2012.72
011216917000,2006,2149.16
011216917000,2007,2345.74
011216917000,2008,2543.73
011216917000,2009,2740.25
011216917000,2010,2801.91
011216917000,2011,3025.93
011216917000,2012,3165.78
011216917000,2013,3276.19
011216917000,2014,3401.2
011216917000,2015,3520.09
011216917000,2016,3687.87
011216917000,2017,3916.6
011216917000,2018,4190.35
011216917000,2019,4459.57
011216917000,2020,4655.05
012414402000,2002,1882.08
012414402000,2003,1920.52
012414402000,2004,1986.51
012414402000,2005,2020.92
012414402000,2006,2121.26
012414402000,2007,2361.77
012414402000,2008,2559.42
012414402000,2009,2676.82
012414402000,2010,2887.19
012414402000,2011,3054.1
012414402000,2012,3264.41
012414402000,2013,3342.6
012414402000,2014,3453.12
012414402000,2015,3613.2
012414402000,2016,3739.69
012414402000,2017,3999.45
012414402000,2018,4210.2
012414402000,2019,4564.32
012414402000,2020,4819.89
012414403000,2002,1863.71
012414403000,2003,1945.41
012414403000,2004,1948.73
012414403000,2005,2027.97
012414403000,2006,2140.17
012414403000,2007,2386.58
012414403000,2008,2580.8
012414403000,2009,2709.33
012414403000,2010,2841.19
012414403000,2011,2987.68
012414403000,2012,3096.49
012414403000,2013,3177.66
012414403000,2014,3293.73
012414403000,2015,3455.64
012414403000,2016,3565.79
012414403000,2017,3773.12
012414403000,2018,4107.37
012414403000,2019,4395.74
012414403000,2020,4660.69
012414417000,2002,2264.56
012414417000,2003,2299.71
012414417000,2004,2417.97
012414417000,2005,2447.59
012414417000,2006,2564.98
012414417000,2007,2797.39
012414417000,2008,2955.88
012414417000,2009,3205.94
012414417000,2010,3393.47
012414417000,2011,3557.09
012414417000,2012,3712.48
012414417000,2013,3845.17
012414417000,2014,4067.79
012414417000,2015,4059.16
012414417000,2016,4100.84
012414417000,2017,4515.28
012414417000,2018,4577.28
012414417000,2019,4766.3
012414417000,2020,5011.5
012414461000,2002,2123.64
012414461000,2003,2219.92
012414461000,2004,2292.5
012414461000,2005,2360.26
012414461000,2006,2512.0
012414461000,2007,2781.24
012414461000,2008,3109.88
012414461000,2009,3263.6
012414461000,2010,3379.2
012414461000,2011,3498.8
012414461000,2012,3576.4
012414461000,2013,3781.12
012414461000,2014,3930.33
012414461000,2015,4071.65
012414461000,2016,4245.15
012414461000,2017,4446.37
012414461000,2018,4731.61
012414461000,2019,5101.34
012414461000,2020,5321.66
012414507000,2002,1804.28
012414507000,2003,1873.4
012414507000,2004,1905.92
012414507000,2005,2010.4
012414507000,2006,2097.97
012414507000,2007,2320.22
012414507000,2008,2616.07
012414507000,2009,2686.35
012414507000,2010,2845.11
012414507000,2011,2973.77
012414507000,2012,3119.98
012414507000,2013,3175.83
012414507000,2014,3304.27
012414507000,2015,3411.51
012414507000,2016,3558.1
012414507000,2017,3729.86
012414507000,2018,4296.91
012414507000,2019,4316.81
012414507000,2020,4660.07
012414513000,2002,1816.78
012414513000,2003,1911.0
012414513000,2004,2014.11
012414513000,2005,2101.68
012414513000,2006,2223.69
012414513000,2007,2431.76
012414513000,2008,2600.33
012414513000,2009,2766.01
012414513000,2010,2860.67
012414513000,2011,3056.53
012414513000,2012,3124.35
012414513000,2013,3194.01
012414513000,2014,3307.26
012414513000,2015,3569.46
012414513000,2016,3745.06
012414513000,2017,3969.09
012414513000,2018,4364.71
012414513000,2019,4658.86
012414513000,2020,4858.37
012414562000,2002,2278.72
012414562000,2003,2056.68
012414562000,2004,2050.36
012414562000,2005,2149.55
012414562000,2006,2288.45
012414562000,2007,2480.2
012414562000,2008,2830.2
012414562000,2009,2918.55
012414562000,2010,3079.1
012414562000,2011,3266.64
012414562000,2012,3319.18
012414562000,2013,3464.46
012414562000,2014,3542.7
012414562000,2015,4050.32
012414562000,2016,4024.91
012414562000,2017,4054.04
012414562000,2018,4322.58
012414562000,2019,4770.54
012414562000,2020,5117.47
012414571000,2002,2488.83
012414571000,2003,1842.64
012414571000,2004,1958.47
012414571000,2005,2022.67
012414571000,2006,2148.01
012414571000,2007,2395.67
012414571000,2008,2633.21
012414571000,2009,2728.81
012414571000,2010,2845.62
012414571000,2011,2969.61
012414571000,2012,3192.45
012414571000,2013,3329.31
012414571000,2014,3594.01
012414571000,2015,3958.91
012414571000,2016,4235.29
012414571000,2017,4619.75
012414571000,2018,4868.16
012414571000,2019,5189.69
012414571000,2020,5375.03
012414604000,2002,1645.75
012414604000,2003,1685.77
012414604000,2004,1758.43
012414604000,2005,1816.1
012414604000,2006,1908.38
012414604000,2007,2085.68
012414604000,2008,2396.11
012414604000,2009,2551.29
012414604000,2010,2658.51
012414604000,2011,2796.73
012414604000,2012,2865.95
012414604000,2013,2939.83
012414604000,2014,3097.47
012414604000,2015,3209.23
012414604000,2016,3372.48
012414604000,2017,3640.22
012414604000,2018,3922.86
012414604000,2019,4310.92
012414604000,2020,4603.86
012414606000,2002,1559.79
012414606000,2003,1579.2
012414606000,2004,1607.98
012414606000,2005,1656.06
012414606000,2006,1731.93
012414606000,2007,1882.12
012414606000,2008,2083.52
012414606000,2009,2257.05
012414606000,2010,2411.78
012414606000,2011,2559.06
012414606000,2012,2661.08
012414606000,2013,2793.04
012414606000,2014,2871.64
012414606000,2015,2978.56
012414606000,2016,3070.12
012414606000,2017,3275.42
012414606000,2018,3463.1
012414606000,2019,3683.38
012414606000,2020,4087.42
012414609000,2002,1587.13
012414609000,2003,1638.48
012414609000,2004,1719.02
012414609000,2005,1770.3
012414609000,2006,1906.33
012414609000,2007,2110.45
012414609000,2008,2339.09
012414609000,2009,2526.71
012414609000,2010,2642.76
012414609000,2011,2839.79
012414609000,2012,2958.11
012414609000,2013,3076.94
012414609000,2014,3171.04
012414609000,2015,3331.77
012414609000,2016,3454.79
012414609000,2017,3730.5
012414609000,2018,4029.82
012414609000,2019,4414.28
012414609000,2020,4532.46
012414664000,2002,1965.93
012414664000,2003,2038.4
012414664000,2004,2121.73
012414664000,2005,2214.67
012414664000,2006,2355.01
012414664000,2007,2517.31
012414664000,2008,2745.37
012414664000,2009,2901.31
012414664000,2010,3011.7
012414664000,2011,3197.12
012414664000,2012,3308.53
012414664000,2013,3445.39
012414664000,2014,3526.81
012414664000,2015,3644.53
012414664000,2016,3743.93
012414664000,2017,3954.16
012414664000,2018,4222.51
012414664000,2019,4547.34
012414664000,2020,4875.71
012414705000,2002,1854.22
012414705000,2003,1911.25
012414705000,2004,1985.96
012414705000,2005,2090.86
012414705000,2006,2215.02
012414705000,2007,2369.81
012414705000,2008,2662.55
012414705000,2009,2736.1
012414705000,2010,2779.09
012414705000,2011,2876.99
012414705000,2012,3063.8
012414705000,2013,3151.8
012414705000,2014,3249.88
012414705000,2015,3420.49
012414705000,2016,3564.05
012414705000,2017,3812.53
012414705000,2018,4152.62
012414705000,2019,4432.82
012414705000,2020,4696.57
012414766000,2002,2611.36
012414766000,2003,2436.82
012414766000,2004,2579.36
012414766000,2005,2739.11
012414766000,2006,2879.53
012414766000,2007,3146.53
012414766000,2008,3495.73
012414766000,2009,3654.92
012414766000,2010,3787.48
012414766000,2011,4020.23
012414766000,2012,4137.93
012414766000,2013,4329.27
012414766000,2014,4482.68
012414766000,2015,4726.43
012414766000,2016,4832.33
012414766000,2017,5117.17
012414766000,2018,5451.31
012414766000,2019,5889.99
012414766000,2020,6164.02
012414778000,2002,2080.43
012414778000,2003,2266.48
012414778000,2004,2343.34
012414778000,2005,2449.82
012414778000,2006,2568.83
012414778000,2007,2804.13
012414778000,2008,3095.19
012414778000,2009,3232.35
012414778000,2010,3371.44
012414778000,2011,3572.02
012414778000,2012,3672.55
012414778000,2013,3673.41
012414778000,2014,3835.4
012414778000,2015,3955.12
012414778000,2016,4029.87
012414778000,2017,4202.39
012414778000,2018,4490.42
012414778000,2019,4980.04
012414778000,2020,5232.59
012414863000,2002,1897.22
012414863000,2003,2004.63
012414863000,2004,2062.53
012414863000,2005,2124.55
012414863000,2006,2232.3
012414863000,2007,2493.66
012414863000,2008,2837.42
012414863000,2009,2902.8
012414863000,2010,3042.37
012414863000,2011,3237.48
012414863000,2012,3384.99
012414863000,2013,3540.84
012414863000,2014,3638.84
012414863000,2015,3754.13
012414863000,2016,3904.0
012414863000,2017,4087.57
012414863000,2018,4311.91
012414863000,2019,4656.18
012414863000,2020,4910.73
012414869000,2002,2707.36
012414869000,2003,3033.42
012414869000,2004,3272.16
012414869000,2005,3395.63
012414869000,2006,3523.92
012414869000,2007,3727.38
012414869000,2008,4150.44
012414869000,2009,4494.03
012414869000,2010,4563.66
012414869000,2011,5013.92
012414869000,2012,4966.8
012414869000,2013,5270.37
012414869000,2014,5199.41
012414869000,2015,5262.02
012414869000,2016,5274.86
012414869000,2017,5290.36
012414869000,2018,5698.98
012414869000,2019,6175.8
012414869000,2020,6525.94
012414870000,2002,1797.41
012414870000,2003,1861.33
012414870000,2004,1951.77
012414870000,2005,2091.24
012414870000,2006,2229.48
012414870000,2007,2423.41
012414870000,2008,2684.48
012414870000,2009,2795.14
012414870000,2010,2960.71
012414870000,2011,3305.37
012414870000,2012,3461.96
012414870000,2013,3618.74
012414870000,2014,3704.34
012414870000,2015,3787.8
012414870000,2016,3872.43
012414870000,2017,4074.53
012414870000,2018,4294.85
012414870000,2019,4627.91
012414870000,2020,4763.73
012414872000,2002,2755.98
012414872000,2003,2374.86
012414872000,2004,2060.76
012414872000,2005,2140.52
012414872000,2006,2326.18
012414872000,2007,2510.79
012414872000,2008,2777.33
012414872000,2009,2889.28
012414872000,2010,2961.2
012414872000,2011,3179.15
012414872000,2012,3309.17
012414872000,2013,3395.43
012414872000,2014,3438.13
012414872000,2015,3577.97
012414872000,2016,3719.66
012414872000,2017,3906.09
012414872000,2018,4081.18
012414872000,2019,4422.77
012414872000,2020,4816.21
012414874000,2002,1946.03
012414874000,2003,2030.95
012414874000,2004,2041.54
012414874000,2005,2143.24
012414874000,2006,2393.5
012414874000,2007,2584.8
012414874000,2008,2875.42
012414874000,2009,2960.73
012414874000,2010,3070.59
012414874000,2011,3234.32
012414874000,2012,3338.13
012414874000,2013,3471.73
012414874000,2014,3625.95
012414874000,2015,3700.78
012414874000,2016,3844.7
012414874000,2017,4116.13
012414874000,2018,4380.81
012414874000,2019,4672.11
012414874000,2020,5005.69
012414876000,2002,1922.12
012414876000,2003,1925.65
012414876000,2004,2036.42
012414876000,2005,2107.74
012414876000,2006,2213.47
012414876000,2007,2381.12
012414876000,2008,2509.03
012414876000,2009,2628.03
012414876000,2010,2672.57
012414876000,2011,2755.39
012414876000,2012,2926.12
012414876000,2013,3022.76
012414876000,2014,3145.07
012414876000,2015,3260.66
012414876000,2016,3353.91
012414876000,2017,3595.13
012414876000,2018,3915.87
012414876000,2019,4316.83
012414876000,2020,4609.16
012414911000,2002,1819.99
012414911000,2003,1975.88
012414911000,2004,2105.27
012414911000,2005,2155.92
012414911000,2006,2264.95
012414911000,2007,2498.57
012414911000,2008,2829.47
012414911000,2009,2917.17
012414911000,2010,3016.16
012414911000,2011,3192.56
012414911000,2012,3344.49
012414911000,2013,3422.6
012414911000,2014,3579.2
012414911000,2015,3735.23
012414911000,2016,3864.61
012414911000,2017,4143.91
012414911000,2018,4492.3
012414911000,2019,4814.65
012414911000,2020,5199.24
012414912000,2002,1976.41
012414912000,2003,2017.91
012414912000,2004,2110.54
012414912000,2005,2149.86
012414912000,2006,2198.94
012414912000,2007,2359.47
012414912000,2008,2533.82
012414912000,2009,2779.46
012414912000,2010,2864.91
012414912000,2011,3109.11
012414912000,2012,3217.2
012414912000,2013,3345.95
012414912000,2014,3508.61
012414912000,2015,3624.92
012414912000,2016,3685.58
012414912000,2017,4130.78
012414912000,2018,4073.76
012414912000,2019,4417.88
012414912000,2020,4686.71
012414915000,2002,1688.32
012414915000,2003,1741.56
012414915000,2004,1811.68
012414915000,2005,1899.2
012414915000,2006,1974.66
012414915000,2007,2127.5
012414915000,2008,2346.5
012414915000,2009,2495.21
012414915000,2010,2603.44
012414915000,2011,2724.6
012414915000,2012,2904.69
012414915000,2013,3000.56
012414915000,2014,3139.42
012414915000,2015,3211.61
012414915000,2016,3261.93
012414915000,2017,3448.06
012414915000,2018,3725.84
012414915000,2019,4031.73
012414915000,2020,4323.1
012414967000,2002,3063.62
012414967000,2003,3197.7
012414967000,2004,3408.53
012414967000,2005,3769.78
012414967000,2006,3965.34
012414967000,2007,4318.46
012414967000,2008,4822.06
012414967000,2009,4851.26
012414967000,2010,5213.89
012414967000,2011,6324.79
012414967000,2012,5974.57
012414967000,2013,6384.43
012414967000,2014,6536.76
012414967000,2015,6182.71
012414967000,2016,6131.62
012414967000,2017,6609.12
012414967000,2018,8121.08
012414967000,2019,8443.25
012414967000,2020,8377.01
012414973000,2002,2814.53
012414973000,2003,2479.42
012414973000,2004,2244.12
012414973000,2005,2338.1
012414973000,2006,2447.61
012414973000,2007,2648.18
012414973000,2008,2967.36
012414973000,2009,3111.71
012414973000,2010,3226.18
012414973000,2011,3353.4
012414973000,2012,3459.52
012414973000,2013,3507.69
012414973000,2014,3607.45
012414973000,2015,3762.4
012414973000,2016,3884.81
012414973000,2017,4122.16
012414973000,2018,4400.84
012414973000,2019,4784.77
012414973000,2020,4987.77
012414979000,2002,1719.84
012414979000,2003,1790.04
012414979000,2004,1900.97
012414979000,2005,1912.65
012414979000,2006,1964.02
012414979000,2007,2132.51
012414979000,2008,2410.64
012414979000,2009,2573.77
012414979000,2010,2946.8
012414979000,2011,3079.04
012414979000,2012,3224.73
012414979000,2013,3391.95
012414979000,2014,3534.18
012414979000,2015,3613.55
012414979000,2016,3747.77
012414979000,2017,3890.07
012414979000,2018,4263.76
012414979000,2019,4577.92
012414979000,2020,4781.16
012415001000,2002,1970.8
012415001000,2003,2076.7
012415001000,2004,2111.27
012415001000,2005,2102.8
012415001000,2006,2239.04
012415001000,2007,2370.56
012415001000,2008,2579.39
012415001000,2009,2733.77
012415001000,2010,2883.64
012415001000,2011,3019.92
012415001000,2012,3063.96
012415001000,2013,3228.89
012415001000,2014,3281.19
012415001000,2015,3451.24
012415001000,2016,3586.29
012415001000,2017,3822.99
012415001000,2018,4066.61
012415001000,2019,4360.09
012415001000,2020,4643.65
012415016000,2002,1859.17
012415016000,2003,1929.28
012415016000,2004,2064.96
012415016000,2005,2109.64
012415016000,2006,2282.45
012415016000,2007,2494.65
012415016000,2008,2732.55
012415016000,2009,2888.32
012415016000,2010,2999.84
012415016000,2011,3210.05
012415016000,2012,3247.65
012415016000,2013,3301.47
012415016000,2014,3507.52
012415016000,2015,3681.04
012415016000,2016,3840.22
012415016000,2017,4023.65
012415016000,2018,4368.35
012415016000,2019,4633.87
012415016000,2020,5001.44
012415065000,2002,2348.19
012415065000,2003,2384.65
012415065000,2004,2519.76
012415065000,2005,2641.41
012415065000,2006,2826.02
012415065000,2007,3088.83
012415065000,2008,3386.12
012415065000,2009,3649.12
012415065000,2010,3792.57
012415065000,2011,4060.01
012415065000,2012,4255.34
012415065000,2013,4324.15
012415065000,2014,4445.38
012415065000,2015,4613.23
012415065000,2016,4802.04
012415065000,2017,5096.32
012415065000,2018,5451.26
012415065000,2019,5632.06
012415065000,2020,5811.72
012415068000,2002,2372.25
012415068000,2003,2450.31
012415068000,2004,2539.98
012415068000,2005,2753.98
012415068000,2006,3035.84
012415068000,2007,3230.36
012415068000,2008,3608.26
012415068000,2009,3920.16
012415068000,2010,4046.73
012415068000,2011,4369.87
012415068000,2012,4226.59
012415068000,2013,4704.74
012415068000,2014,4714.66
012415068000,2015,5333.82
012415068000,2016,5314.6
012415068000,2017,5370.16
012415068000,2018,5848.34
012415068000,2019,5831.21
012415068000,2020,5976.3
012415075000,2002,2007.92
012415075000,2003,2086.1
012415075000,2004,2133.39
012415075000,2005,2196.13
012415075000,2006,2333.91
012415075000,2007,2524.96
012415075000,2008,2880.92
012415075000,2009,2988.73
012415075000,2010,3112.78
012415075000,2011,3236.16
012415075000,2012,3372.99
012415075000,2013,3480.5
012415075000,2014,3624.37
012415075000,2015,3706.45
012415075000,2016,3770.76
012415075000,2017,4139.1
012415075000,2018,4385.51
012415075000,2019,4754.35
012415075000,2020,5008.83
012415108000,2002,2158.84
012415108000,2003,2258.65
012415108000,2004,2344.44
012415108000,2005,2373.42
012415108000,2006,2447.17
012415108000,2007,2656.88
012415108000,2008,2656.42
012415108000,2009,2724.55
012415108000,2010,2896.18
012415108000,2011,3111.51
012415108000,2012,3198.68
012415108000,2013,3333.56
012415108000,2014,3431.97
012415108000,2015,3657.03
012415108000,2016,3753.81
012415108000,2017,3899.02
012415108000,2018,4182.15
012415108000,2019,4611.31
012415108000,2020,5002.48
012415110000,2002,1848.17
012415110000,2003,1887.53
012415110000,2004,1963.69
012415110000,2005,2028.84
012415110000,2006,2183.36
012415110000,2007,2389.21
012415110000,2008,2657.86
012415110000,2009,2719.86
012415110000,2010,2817.82
012415110000,2011,2892.32
012415110000,2012,3056.79
012415110000,2013,3148.91
012415110000,2014,3254.73
012415110000,2015,3372.27
012415110000,2016,3465.69
012415110000,2017,3588.61
012415110000,2018,4031.68
012415110000,2019,4426.94
012415110000,2020,4674.3
012415114000,2002,1909.2
012415114000,2003,1969.95
012415114000,2004,2063.82
012415114000,2005,2120.79
012415114000,2006,2196.05
012415114000,2007,2427.1
012415114000,2008,2687.3
012415114000,2009,2865.18
012415114000,2010,3067.58
012415114000,2011,3266.0
012415114000,2012,3375.35
